reference_entry,displayid,item_level,quality
7004,15042,27,2
7026,17119,9,1
7027,17148,28,2
7046,13649,28,2
7047,17146,29,2
7048,15283,29,2
7049,17143,30,2
7050,15863,32,2
7051,8721,34,2
7052,13664,35,2
7053,23092,35,2
7054,17133,38,3
7055,17112,35,2
7056,15243,36,2
7058,13671,35,2
7059,13672,38,2
7060,17132,38,2
7061,13678,39,2
7063,12675,41,2
7064,13681,42,2
7065,13684,33,2
7095,16810,9,1
7106,16959,33,2
7107,13758,33,2
7108,18661,11,2
7110,8720,31,2
7111,14986,37,2
7112,14657,41,2
7113,14678,46,2
7115,19204,15,2
7116,20602,15,2
7117,19776,15,2
7118,20161,15,2
7130,15288,31,2
7187,16999,20,3
7189,20622,45,2
7229,11563,13,2
7230,19610,23,3
7280,17232,11,2
7281,14002,14,2
7282,3248,19,2
7284,3992,24,2
7285,14004,24,2
7298,20425,13,2
7327,20398,15,2
7328,19649,15,2
7329,20160,15,2
7331,26046,34,2
7332,15003,45,2
7334,16523,28,2
7335,12482,28,2
7336,14069,24,2
7348,6735,25,3
7349,17230,27,2
7352,14316,27,2
7353,16599,35,2
7354,16605,33,2
7355,16604,31,2
7356,23100,30,2
7357,15906,34,2
7359,17225,29,2
7366,16601,32,2
7367,16606,33,2
7368,16600,34,2
7369,16607,35,2
7370,16603,31,2
7373,14777,33,2
7374,14781,35,2
7375,25674,35,2
7377,23030,36,2
7386,14831,38,2
7387,14832,39,2
7390,17215,40,2
7407,21900,35,2
7408,11270,33,2
7409,19043,33,2
7410,14803,31,2
7411,23043,31,2
7412,21902,32,2
7413,21298,33,2
7414,21901,34,2
7415,14950,29,2
7416,26032,31,2
7417,26030,34,2
7418,26034,35,2
7419,26043,30,2
7420,30091,33,2
7421,26036,33,2
7422,26037,32,2
7423,26039,34,2
7424,26040,33,2
7427,9853,31,2
7429,14646,40,2
7430,14990,40,2
7431,14644,39,2
7432,16825,38,2
7433,16651,37,2
7435,14589,38,2
7436,15175,35,2
7437,14647,36,2
7438,14648,36,2
7439,14995,40,2
7440,15001,39,2
7441,21311,38,2
7443,15000,37,2
7444,14996,37,2
7446,23062,36,2
7447,14997,36,2
7448,14999,36,2
7454,25862,39,2
7455,25868,39,2
7456,30092,38,2
7457,25865,37,2
7458,25860,37,2
7459,25872,38,2
7460,26064,34,2
7462,25866,37,2
7465,26065,39,2
7468,15005,45,2
7469,15015,44,2
7470,15911,42,2
7471,15008,42,2
7472,13051,41,2
7473,15014,42,2
7474,15178,40,2
7475,15410,41,2
7476,15012,40,2
7477,17099,45,2
7478,15020,43,2
7479,15307,42,2
7480,15018,41,2
7481,15017,42,2
7482,17194,42,2
7483,23057,40,2
7484,15023,41,2
7485,15016,41,2
7486,22559,44,2
7487,25820,43,2
7488,25824,42,2
7489,25819,41,2
7490,25817,42,2
7491,25822,43,2
7492,26018,39,2
7493,25818,40,2
7494,25821,41,2
7506,15150,25,2
7509,22958,20,2
7510,15201,20,2
7511,15223,31,2
7512,15232,31,2
7513,25078,40,3
7514,25076,40,3
7517,15398,50,2
7518,15400,50,2
7519,15401,47,2
7520,15909,47,2
7521,15405,46,2
7522,15409,45,2
7523,15402,46,2
7524,15406,44,2
7525,15407,45,2
7526,16838,46,2
7527,17094,50,2
7528,15416,48,2
7529,21292,47,2
7530,15415,46,2
7531,15412,46,2
7532,15417,47,2
7533,23016,44,2
7534,15413,45,2
7535,15411,46,2
7538,26087,48,2
7539,3193,48,2
7541,26089,46,2
7542,26090,46,2
7544,26097,44,2
7545,26088,45,2
7549,14437,47,2
7551,15421,47,2
7553,15422,48,2
7606,15721,22,2
7607,20920,22,2
7682,6555,34,3
7683,15720,34,3
7684,15800,35,3
7687,15726,35,3
7688,15731,35,3
7689,20172,35,3
7690,15753,35,3
7691,16823,35,3
7709,15824,35,3
7710,20360,36,3
7711,12673,38,3
7712,4488,38,3
7713,15806,39,3
7714,20318,39,3
7717,22221,42,3
7719,15811,42,3
7720,16224,44,3
7721,19735,44,3
7723,21252,44,3
7724,16223,44,3
7727,17197,32,3
7728,19109,34,3
7729,15821,33,3
7730,15466,34,3
7731,15420,35,3
7734,3410,51,3
7738,16815,18,2
7739,15866,18,2
7746,7899,41,2
7747,18792,41,2
7750,13673,33,2
7751,15886,30,2
7752,19670,33,3
7753,19371,32,3
7754,15889,30,3
7755,15890,38,3
7756,15894,34,3
7757,20316,37,3
7758,22238,39,3
7759,15897,38,3
7760,21404,39,3
7761,19210,38,3
7787,18455,31,3
7913,16081,32,2
7914,16080,32,2
7915,16084,35,2
7916,16086,36,2
7917,16087,37,2
7918,16089,45,2
7919,16091,45,2
7921,16092,45,2
7922,16093,43,3
7925,16102,44,2
7926,16103,45,2
7927,16105,45,2
7928,16106,45,2
7929,23538,42,2
7930,16109,46,2
7931,16110,46,2
7932,16111,47,2
7933,16113,47,2
7934,16115,47,2
7935,16117,48,2
7936,16118,49,2
7937,16119,49,2
7938,16124,45,3
7939,24393,49,3
7941,16126,42,2
7942,5639,44,2
7943,16128,45,2
7944,20221,48,2
7946,15887,49,2
7947,16130,51,2
7948,16131,30,2
7949,16133,30,2
7950,16134,30,2
7951,17183,30,2
7952,16136,30,2
7953,16137,42,2
7954,19748,47,3
7956,16146,25,2
7957,16147,26,2
7959,22234,50,3
7963,16184,40,2
7996,16548,20,1
8006,20326,39,3
8106,16631,51,2
8107,16634,47,2
8108,16636,47,2
8109,23107,46,2
8110,16633,47,2
8111,16637,48,2
8112,16632,49,2
8113,19901,51,2
8114,21459,47,2
8116,16920,47,2
8117,14701,47,2
8118,14700,46,2
8119,28737,51,2
8120,23038,45,2
8121,14698,47,2
8122,21300,48,2
8123,14697,49,2
8124,14696,48,2
8125,26103,48,2
8126,26105,51,2
8127,26118,47,2
8128,26107,49,2
8129,26108,49,2
8130,26109,49,2
8131,26115,50,2
8132,26110,51,2
8133,26114,50,2
8137,27329,43,2
8138,27330,47,2
8139,27331,44,2
8140,27332,43,2
8142,27338,44,2
8143,27335,46,2
8144,27336,45,2
8157,27340,42,2
8159,27342,40,2
8161,27347,40,2
8174,17213,40,3
8175,16482,41,2
8176,16483,41,2
8178,26591,10,2
8179,18343,6,1
8180,18350,11,2
8183,18355,27,2
8184,18346,29,2
8185,16487,47,2
8186,20851,26,2
8187,16488,41,2
8188,20735,37,2
8189,11598,42,2
8190,20081,55,3
8191,16492,46,2
8192,16497,42,2
8193,17151,46,2
8194,19721,43,2
8195,23049,46,2
8196,26572,43,2
8197,16505,47,2
8198,16506,42,2
8199,18342,47,2
8200,16508,43,2
8201,25711,44,2
8202,16510,47,2
8203,16513,44,2
8204,16515,45,2
8205,16516,44,2
8206,16517,49,2
8207,16519,48,2
8208,16520,50,2
8209,16521,47,2
8210,25691,44,2
8211,25689,45,2
8213,4389,49,2
8214,25693,45,2
8215,23081,50,2
8216,24297,48,2
8223,20073,37,3
8224,22232,36,2
8225,20076,36,3
8246,16766,52,2
8247,17229,51,2
8248,17238,50,2
8249,17216,52,2
8250,17234,52,2
8252,17236,56,2
8253,17228,51,2
8254,18728,53,2
8256,17258,52,2
8257,17259,50,2
8259,23063,50,2
8260,17263,52,2
8261,17321,54,2
8262,17265,54,2
8263,17267,53,2
8264,28451,52,2
8265,26204,56,2
8266,26228,51,2
8267,28726,54,2
8268,26210,54,2
8269,28667,55,2
8270,26220,55,2
8271,21694,56,2
8272,26217,54,2
8273,27373,46,2
8274,27372,51,2
8275,26232,56,2
8276,27374,47,2
8277,27375,46,2
8278,27376,47,2
8279,27379,48,2
8280,27377,49,2
8281,27378,48,2
8290,17276,61,2
8293,17318,56,2
8294,17317,57,2
8295,17316,56,2
8297,23066,55,2
8298,17314,57,2
8300,17313,60,2
8301,17319,59,2
8302,26313,58,2
8303,26314,62,2
8304,26323,57,2
8305,26316,59,2
8306,26312,59,2
8307,26310,60,2
8308,26315,60,2
8309,26317,61,2
8310,26321,60,2
8311,27394,53,2
8312,27389,57,2
8314,27390,53,2
8315,27391,52,2
8316,27392,53,2
8317,27395,54,2
8318,27393,56,2
8319,27396,55,2
8320,27571,57,2
8345,45176,45,3
8346,16678,46,3
8348,17226,50,3
8350,224,15,2
8367,16729,51,3
9149,8025,45,2
9240,57786,50,3
9243,17918,45,2
9285,27362,41,2
9286,27356,44,2
9287,27358,41,2
9288,27359,41,2
9289,27357,41,2
9290,25839,42,2
9291,27360,43,2
9292,27361,42,2
9359,19756,45,3
9366,18256,41,2
9375,21295,38,3
9378,18257,38,3
9379,20032,49,3
9380,20031,50,3
9381,21025,38,3
9383,18328,40,3
9384,18264,36,3
9385,20249,36,3
9386,18268,36,3
9387,18430,41,3
9388,18427,40,3
9389,18433,41,3
9390,19056,40,3
9392,18270,40,3
9394,21301,42,3
9395,18271,34,3
9396,18274,39,3
9397,22996,39,3
9398,18361,40,3
9402,21403,60,3
9403,18824,40,3
9404,18826,42,3
9405,18283,33,3
9406,18284,35,3
9407,12345,40,3
9408,20274,42,3
9409,18352,42,3
9410,29000,45,3
9413,19620,49,3
9414,18434,46,3
9415,18347,47,3
9416,22233,47,3
9417,18308,47,3
9418,20193,49,3
9419,18312,46,3
9420,18322,37,3
9422,20663,43,3
9423,18324,45,3
9424,18325,41,3
9425,22220,44,3
9426,20556,41,3
9427,22051,42,3
9428,18331,35,3
9429,18376,44,3
9430,18333,45,3
9431,18334,43,3
9432,18378,42,3
9433,18337,46,3
9434,18338,41,3
9445,18364,34,3
9446,16538,34,3
9447,18365,34,3
9448,18366,33,3
9449,19645,34,3
9450,18367,33,3
9452,20323,32,3
9453,20595,32,3
9454,14749,32,3
9455,18371,33,3
9456,18372,35,3
9457,18373,35,3
9459,19298,37,3
9461,3258,37,3
9465,18377,45,3
9467,20311,47,3
9469,18382,48,3
9470,18689,49,3
9473,18386,49,3
9474,18387,49,3
9475,22209,49,3
9476,18389,50,3
9478,25598,50,3
9479,18392,50,3
9480,22235,48,3
9482,20269,47,3
9483,20786,49,3
9484,22426,50,3
9485,18403,30,3
9487,18405,29,3
9488,18406,28,3
9489,18408,31,2
9491,14765,32,3
9492,18415,37,3
9508,18428,31,3
9509,18429,30,3
9510,18431,32,3
9511,20029,46,3
9512,22988,46,3
9513,18438,13,2
9514,20424,10,2
9515,32153,31,2
9516,18440,31,2
9517,20348,40,3
9518,18443,36,2
9519,18444,36,2
9520,20574,41,2
9521,19307,41,2
9522,18447,36,2
9527,20300,46,2
9531,18497,46,2
9534,18498,47,3
9535,28169,30,2
9536,18901,30,2
9598,19011,10,2
9599,26948,10,2
9602,20069,10,2
9603,20432,10,2
9604,18531,30,2
9605,23134,30,2
9608,7494,31,2
9609,18991,31,2
9624,28195,37,3
9625,28317,37,3
9626,19302,42,2
9630,4440,45,2
9631,28339,45,2
9632,28283,45,2
9633,28281,45,2
9634,18998,46,2
9635,18915,45,2
9636,4446,45,2
9637,28252,45,2
9638,28118,50,2
9639,28194,48,3
9640,18573,48,3
9643,18822,51,2
9645,18906,49,2
9646,28172,49,2
9647,18577,48,2
9648,28097,48,2
9649,28294,55,3
9650,28279,55,3
9651,18578,53,3
9652,17150,53,3
9653,18579,50,2
9654,28307,50,2
9656,18580,49,2
9657,28426,49,2
9658,19913,43,2
9660,28299,43,2
9663,28315,45,2
9664,18584,45,2
9665,18586,50,2
9666,28300,50,2
9678,5233,43,2
9679,22223,43,2
9680,20475,43,2
9682,28284,44,2
9683,20289,51,3
9685,19311,51,2
9686,19746,51,3
9687,28328,33,2
9699,28326,33,2
9703,28297,43,2
9704,28296,43,2
9718,13488,38,3
9747,14711,14,2
9748,18883,15,2
9749,27529,15,2
9753,18469,12,2
9763,22687,14,2
9764,18823,13,2
9765,22688,15,2
9766,25947,22,2
9767,25946,23,2
9770,23106,20,2
9771,25941,25,2
9772,25942,27,2
9773,25944,27,2
9774,25949,27,2
9775,28177,19,2
9776,16981,20,2
9777,28427,19,2
9779,28433,18,2
9780,28428,20,2
9781,28431,22,2
9782,28430,23,2
9783,13011,20,2
9785,25776,17,2
9786,25978,16,2
9787,13484,19,2
9788,25775,18,2
9789,3541,19,2
9791,27751,29,2
9794,27752,25,2
9795,27753,26,2
9796,27754,27,2
9797,27755,28,2
9799,28477,26,2
9801,6760,25,2
9802,27761,26,2
9803,27760,26,2
9806,2358,27,2
9807,27759,27,2
9808,691,28,2
9809,27758,28,2
9811,25772,24,2
9812,25975,22,2
9813,25773,25,2
9814,25771,24,2
9816,26121,25,2
9817,25774,26,2
9819,27860,34,2
9820,27861,31,2
9821,27857,30,2
9822,27858,29,2
9823,10508,31,2
9824,27855,32,2
9825,27853,33,2
9826,27856,34,2
9827,14936,30,2
9828,11581,31,2
9829,28482,29,2
9831,27768,29,2
9832,27766,31,2
9833,6772,33,2
9834,27764,32,2
9835,11580,33,2
9836,27769,33,2
9837,27783,30,2
9838,27779,29,2
9840,27777,31,2
9841,27770,32,2
9842,27776,32,2
9843,26060,33,2
9844,28424,38,2
9845,50497,35,2
9846,28418,35,2
9847,15236,33,2
9848,28422,36,2
9849,16638,36,2
9850,12980,36,2
9851,28419,37,2
9852,28425,38,2
9853,28421,34,2
9854,14068,38,2
9855,11956,35,2
9857,18930,34,2
9859,26550,36,2
9860,23004,34,2
9861,18929,35,2
9862,14635,37,2
9864,25980,36,2
9865,25786,34,2
9866,25787,38,2
9867,26251,33,2
9868,25788,35,2
9869,25784,35,2
9870,25991,36,2
9871,26249,37,2
9872,25790,37,2
9873,25988,37,2
9874,28064,43,2
9875,26470,39,2
9876,28088,40,2
9877,28065,38,2
9878,28067,41,2
9879,28057,39,2
9880,28062,40,2
9881,28068,41,2
9883,28061,42,2
9884,28074,43,2
9885,18904,40,2
9887,18903,43,2
9888,20873,42,2
9889,18921,40,2
9890,23023,38,2
9892,18912,40,2
9893,27807,42,2
9894,3169,41,2
9895,27787,40,2
9896,27788,39,2
9897,27784,42,2
9898,27794,38,2
9900,27791,40,2
9901,27792,40,2
9902,27789,41,2
9903,26163,42,2
9904,27790,41,2
9905,28411,48,2
9906,28415,44,2
9908,28412,43,2
9909,28410,43,2
9910,28413,44,2
9911,28416,46,2
9912,28409,45,2
9913,28417,48,2
9915,28414,45,2
9917,18937,44,2
9918,25940,45,2
9919,23073,43,2
9920,18936,44,2
9921,19010,45,2
9922,18935,46,2
9923,18939,45,2
9924,18934,48,2
9925,18938,44,2
9926,25930,43,2
9927,25931,42,2
9928,25932,45,2
9929,25938,41,2
9930,25933,43,2
9931,25928,43,2
9932,25937,44,2
9933,25934,45,2
9934,25935,44,2
9935,18819,45,2
9936,28010,49,2
9938,15040,48,2
9940,27799,50,2
9941,27796,49,2
9942,14613,50,2
9943,27800,53,2
9946,28972,53,2
9949,18945,48,2
9950,18943,53,2
9952,18946,49,2
9953,11275,50,2
9954,18947,51,2
9955,18951,50,2
9956,26181,46,2
9957,26183,50,2
9958,26234,50,2
9960,26185,47,2
9961,26180,47,2
9962,26188,48,2
9963,26200,48,2
9964,26191,49,2
9965,26194,49,2
9966,27348,45,2
9967,27351,43,2
9968,27352,42,2
9969,27511,43,2
9970,27354,44,2
9971,27355,43,2
9972,27350,42,2
9998,24352,41,2
9999,24354,41,2
10001,19141,42,2
10002,19061,42,2
10003,18835,43,2
10004,24951,43,2
10007,19114,43,2
10008,41463,43,2
10009,16764,43,2
10011,18889,44,2
10018,19111,45,2
10019,18999,45,3
10020,18886,45,2
10021,18949,45,3
10023,19055,45,2
10024,18860,46,2
10025,41842,49,2
10026,21154,46,2
10027,18865,46,2
10028,18866,47,2
10029,19113,47,2
10030,18872,48,2
10031,19051,48,2
10032,18877,48,2
10033,18879,48,2
10038,18882,49,2
10041,19000,50,3
10042,14606,45,2
10043,20209,31,2
10044,18933,49,2
10047,19009,15,2
10048,18914,24,2
10049,20472,25,2
10058,28151,50,2
10059,28124,50,2
10060,28125,49,2
10061,44716,51,2
10062,29002,51,2
10063,28123,51,2
10064,28140,53,2
10065,28165,55,2
10066,28155,49,2
10067,19019,49,2
10068,19013,51,2
10069,19014,49,2
10070,19012,55,2
10071,23060,49,2
10072,19017,51,2
10073,21309,52,2
10074,19018,53,2
10075,19020,51,2
10076,19725,49,2
10077,26327,53,2
10079,26331,48,2
10080,26328,50,2
10081,19718,50,2
10082,26326,51,2
10083,26330,51,2
10084,19720,52,2
10085,26329,52,2
10086,27363,49,2
10087,27364,46,2
10088,27365,45,2
10089,27370,45,2
10090,27366,46,2
10091,27367,47,2
10092,27371,47,2
10093,27432,54,2
10094,27368,45,2
10095,27600,56,2
10096,27601,54,2
10097,27606,57,2
10098,27607,53,2
10099,27602,55,2
10100,27605,57,2
10101,27598,58,2
10102,27609,59,2
10103,27614,54,2
10104,27599,59,2
10105,27716,60,2
10106,27718,56,2
10107,27719,54,2
10108,27721,53,2
10109,27717,54,2
10110,27726,55,2
10111,28590,57,2
10112,27731,58,2
10113,27733,57,2
10118,26291,58,2
10119,26297,57,2
10120,26304,53,2
10121,26293,56,2
10122,26295,55,2
10123,26303,57,2
10124,19708,57,2
10125,26301,56,2
10126,26289,54,2
10127,27426,49,2
10128,27427,54,2
10129,27428,50,2
10130,27429,50,2
10131,27425,50,2
10132,19759,51,2
10133,27430,52,2
10134,27431,51,2
10135,27628,64,2
10136,27630,60,2
10137,27633,61,2
10138,27631,59,2
10139,28852,62,2
10140,27639,61,2
10141,27629,63,2
10142,27640,62,2
10144,27647,60,2
10145,18974,59,2
10146,27741,61,2
10147,27740,60,2
10148,27743,58,2
10149,27745,61,2
10150,27746,62,2
10151,27739,64,2
10152,18962,63,2
10154,26127,61,2
10155,26129,61,2
10156,26122,60,2
10157,26123,64,2
10160,26139,62,2
10161,26125,61,2
10162,26130,63,2
10164,27407,58,2
10165,29014,55,2
10166,27411,54,2
10167,27405,55,2
10168,27408,56,2
10169,27413,57,2
10170,27414,56,2
10171,27406,54,2
10172,28109,55,2
10173,28082,53,2
10174,23136,52,2
10175,44717,55,2
10176,28083,54,2
10177,28084,56,2
10178,28112,58,2
10179,28080,54,2
10180,28079,52,2
10181,28078,58,2
10184,4382,52,2
10185,23042,51,2
10186,19005,53,2
10187,27809,55,2
10190,19001,52,2
10191,26155,51,2
10192,26160,53,2
10193,26156,55,2
10194,26173,50,2
10195,26176,55,2
10196,26162,52,2
10197,26158,52,2
10198,26172,53,2
10200,26164,53,2
10201,27400,48,2
10202,27402,48,2
10203,27397,52,2
10205,27398,49,2
10206,27399,48,2
10207,27404,49,2
10208,27401,50,2
10209,27403,50,2
10210,27867,60,2
10211,24291,59,2
10212,15214,57,2
10213,27870,58,2
10214,27868,59,2
10215,28992,62,2
10216,27842,58,2
10217,25198,61,2
10218,27866,62,2
10219,28851,60,2
10220,18977,63,2
10223,18978,58,2
10225,18981,59,2
10226,18985,61,2
10227,18982,62,2
10228,18983,60,2
10229,26265,56,2
10230,26267,60,2
10232,26269,58,2
10233,26270,57,2
10234,26264,58,2
10235,26274,59,2
10236,26272,59,2
10237,26273,58,2
10238,27380,52,2
10239,27385,51,2
10240,27384,55,2
10241,27387,53,2
10242,27381,52,2
10243,27382,51,2
10244,27383,54,2
10245,27386,53,2
10246,27821,65,2
10249,26126,61,2
10250,27824,63,2
10252,27822,64,2
10253,27823,63,2
10254,28479,65,2
10255,27830,62,2
10256,27847,61,2
10257,27844,62,2
10258,27850,60,2
10259,27846,62,2
10260,27845,63,2
10261,29051,63,2
10262,27843,64,2
10265,26239,62,2
10266,26241,65,2
10268,26244,63,2
10269,26245,62,2
10270,26237,63,2
10273,26248,64,2
10274,27805,63,2
10275,27416,60,2
10276,27419,56,2
10277,29003,57,2
10278,27418,55,2
10279,27423,58,2
10280,13206,59,2
10281,27422,58,2
10282,27420,56,2
10288,18976,31,2
10289,27862,32,2
10328,19049,39,3
10331,15816,38,2
10332,28383,35,3
10333,28382,36,2
10358,28156,36,2
10359,19917,36,2
10362,20910,58,2
10364,27415,58,2
10365,27803,59,2
10368,26351,62,2
10369,26352,58,2
10370,26353,57,2
10371,26354,58,2
10372,26365,59,2
10373,26355,61,2
10374,26364,59,2
10375,26363,57,2
10376,26333,60,2
10377,26362,59,2
10378,26332,63,2
10379,27749,61,2
10380,26334,60,2
10381,26335,59,2
10382,26336,62,2
10383,26337,61,2
10384,19844,65,2
10385,26341,62,2
10386,26339,62,2
10387,26340,61,2
10390,26342,63,2
10391,26360,60,2
10399,9123,24,3
10400,27947,18,2
10401,27946,18,2
10402,21903,18,2
10403,14389,22,3
10404,27854,30,2
10406,28173,32,2
10408,27774,32,2
10409,27771,32,2
10410,28385,23,3
10411,27949,23,3
10412,28384,21,3
10413,19125,19,3
10423,19201,31,2
10461,19314,45,2
10462,19313,47,2
10499,19397,35,2
10500,19399,41,2
10501,19402,44,2
10502,19409,43,2
10504,19563,49,3
10506,23161,46,2
10508,18298,41,2
10510,20744,44,2
10518,23129,45,2
10542,20813,41,2
10543,20814,41,2
10545,22420,42,2
10549,19951,12,2
10553,19919,11,2
10554,19918,11,2
10555,6478,1,1
10567,20649,38,3
10571,19501,37,3
10572,28747,39,3
10573,20149,37,3
10574,19903,40,3
10576,60692,50,2
10577,7397,41,2
10578,19993,38,3
10581,19506,40,3
10582,28654,36,3
10583,28808,39,3
10584,28685,36,3
10588,67049,47,2
10623,18391,48,3
10624,25604,47,3
10625,20315,49,3
10626,19617,50,3
10627,20259,47,3
10628,20189,48,3
10630,22928,51,3
10631,28800,46,3
10632,28711,49,3
10633,19900,51,3
10635,28230,5,1
10636,12415,5,1
10637,14152,15,2
10638,28209,15,2
10652,22213,51,3
10653,9174,30,2
10654,19949,31,2
10655,20210,5,1
10657,19991,26,2
10658,28238,25,2
10659,2516,57,2
10696,22229,60,2
10697,20570,60,2
10698,20275,60,2
10700,18832,45,2
10701,28263,45,2
10702,28273,43,2
10703,20297,45,2
10704,28267,46,2
10705,19915,47,2
10706,28336,47,2
10707,19742,52,2
10716,20625,41,2
10720,19662,42,2
10724,19665,45,2
10726,19667,47,2
10740,28310,53,2
10741,42881,53,2
10742,19710,51,2
10743,28143,51,2
10744,19130,51,2
10745,28330,50,2
10746,28343,50,2
10747,19992,41,2
10748,4385,41,2
10749,19728,54,3
10751,19920,54,3
10758,19779,42,3
10760,28683,39,3
10761,20572,44,3
10762,19953,44,3
10763,28783,44,3
10764,28710,44,3
10765,28688,43,3
10766,21027,40,3
10767,20974,42,3
10768,28684,42,3
10769,19785,41,3
10771,19910,41,3
10774,28744,42,3
10775,28694,42,3
10777,28595,42,3
10778,1399,60,2
10779,16452,60,2
10781,18470,55,2
10782,19930,55,2
10783,19995,52,3
10784,19793,52,3
10786,19794,52,3
10787,19796,52,3
10788,19996,52,3
10797,20030,53,3
10798,28640,51,3
10799,22242,51,3
10800,19806,52,3
10801,19912,52,3
10802,18968,52,3
10803,20035,54,3
10804,19892,54,3
10805,19127,54,3
10806,19810,55,3
10807,19812,55,3
10808,19813,55,3
10820,19932,15,2
10821,28298,15,2
10823,20086,44,3
10826,20293,48,2
10827,28205,48,2
10828,20273,56,3
10833,19838,56,3
10835,19840,56,3
10836,20788,56,3
10837,19841,56,3
10838,19869,54,3
10842,22427,54,3
10843,22995,54,3
10844,20258,54,3
10845,19893,54,3
10846,19898,54,3
11118,20769,47,3
11120,28262,55,2
11121,20094,26,3
11122,21115,50,2
11123,14590,55,3
11124,28196,55,3
11187,25939,5,1
11190,28188,5,1
11193,19002,57,2
11194,28237,57,2
11195,28185,57,2
11229,28306,32,2
11263,25077,40,3
11265,28629,42,2
11287,21096,15,2
11288,21097,23,2
11289,21098,31,2
11290,21101,35,2
11303,8104,16,2
11305,21111,35,2
11306,20713,32,2
11307,21112,47,2
11308,21113,49,2
11311,28731,46,3
11344,21256,0,0
11469,14601,46,2
11475,28181,5,1
11502,28217,46,2
11505,21461,1,0
11506,21144,1,0
11508,22034,1,1
11603,23270,51,3
11604,21580,59,3
11605,21574,58,2
11606,21577,56,2
11607,22218,57,3
11608,25046,55,3
11624,28788,52,3
11626,26278,53,3
11627,28658,53,3
11628,28780,53,3
11629,28781,53,3
11631,21613,52,3
11632,28725,52,3
11633,21898,54,3
11634,28741,54,3
11635,28779,54,3
11662,28642,54,3
11675,18979,55,3
11677,28381,55,3
11679,28820,55,3
11685,28704,55,3
11686,28763,55,3
11703,28686,55,3
11722,28721,55,3
11729,28826,57,3
11730,28723,57,3
11731,28666,57,3
11743,21714,55,3
11744,21715,56,3
11745,28740,56,3
11746,21717,56,3
11747,21719,53,3
11748,28807,53,3
11749,28722,53,3
11750,21723,53,3
11755,21725,56,3
11764,21753,57,3
11765,28806,57,3
11766,21755,57,3
11767,21754,57,3
11768,28785,57,3
11782,21771,57,3
11783,28696,57,3
11784,21773,53,3
11786,21775,56,3
11787,28669,58,3
11802,19843,58,3
11803,21793,56,3
11805,28821,56,3
11807,28825,58,3
11811,21804,55,3
11812,22997,58,3
11814,21805,58,3
11817,21809,56,3
11819,18725,59,3
11820,28819,58,3
11821,28623,58,3
11822,28660,59,3
11823,28728,59,3
11832,19764,58,3
11839,21839,55,3
11841,28720,55,3
11842,28792,55,3
11847,28071,5,1
11848,28170,5,1
11849,9644,5,1
11850,23128,5,1
11852,19575,5,1
11853,28241,18,2
11854,28245,19,2
11856,28312,45,2
11857,28345,46,2
11858,28260,45,2
11860,28108,46,2
11861,28171,46,2
11863,21855,52,2
11864,25632,52,2
11866,28219,55,3
11867,28332,53,2
11871,28253,54,2
11872,28164,54,2
11873,28325,56,2
11874,28313,56,2
11875,28305,54,2
11876,28233,56,2
11884,14649,33,2
11888,28342,50,2
11889,28304,50,2
11902,22227,56,2
11905,22753,56,2
11906,28075,55,2
11907,28073,55,2
11908,28063,55,2
11910,28076,55,2
11911,28198,55,2
11913,28132,55,2
11916,28254,55,2
11917,28255,55,2
11918,28186,55,2
11919,28136,55,2
11921,25625,57,3
11922,25609,57,3
11923,21956,57,3
11924,28814,60,3
11925,28762,57,3
11926,28712,57,3
11929,28736,57,3
11930,21965,60,3
11931,28719,59,3
11932,21968,59,3
11933,28784,60,3
11936,28242,20,2
11963,28232,53,2
11964,28203,55,2
11967,9835,23,2
11981,3666,20,2
11986,9849,39,2
11993,9836,22,2
12000,28207,55,2
12018,28135,54,2
12021,23483,54,2
12028,9857,32,2
12041,28429,54,2
12049,28244,53,2
12051,28090,54,2
12061,28086,60,2
12062,25611,60,2
12063,22031,1,0
12064,22036,1,1
12065,22037,60,2
12066,28251,58,2
12082,28176,58,2
12104,28095,60,2
12105,28234,56,3
12106,28089,60,2
12107,28182,60,2
12108,28070,58,2
12110,28240,58,2
12111,28202,58,2
12112,28139,56,2
12113,28210,56,2
12114,28222,56,2
12115,28224,56,2
12185,35174,60,2
12247,22247,32,2
12248,22248,34,2
12249,22249,31,2
12250,22250,34,2
12251,22252,37,2
12252,28699,39,2
12253,28690,41,2
12254,23079,44,2
12255,4765,46,2
12257,28777,42,2
12258,22256,44,2
12259,4119,36,2
12260,22258,39,2
12282,22291,2,1
12295,28204,15,2
12296,28248,17,2
12338,22411,1,0
12344,22415,61,3
12405,25751,50,2
12406,22550,50,2
12408,25753,51,2
12409,25752,56,2
12410,25856,56,2
12414,22951,60,2
12415,25742,54,2
12416,25740,52,2
12417,25826,59,2
12418,25744,57,2
12419,25741,58,2
12420,25745,61,2
12422,25749,60,2
12424,24514,53,2
12425,24511,54,2
12426,24513,59,2
12427,24510,59,2
12428,24509,53,2
12429,24506,61,2
12448,28206,5,1
12449,28235,5,1
12462,28272,55,4
12463,20198,53,3
12464,28680,53,3
12465,22989,53,3
12466,28190,53,3
12470,22656,47,3
12522,28077,15,2
12527,21952,53,3
12528,28673,52,3
12531,22721,51,3
12532,22722,56,3
12546,28637,54,3
12547,28797,56,3
12549,15501,52,3
12550,28824,53,3
12551,28695,56,3
12552,23111,55,3
