entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
200239,Warrior,"Scourged Warder Cloak, Moon Queen's Oath",3,59,87,tank,back,,16,1,43197,24362,91,42,0.0,
200240,Warrior,Wyrm Queen's Winterworn Rune Band,2,16,17,tank,finger,,11,0,23608,24349,20,0,0.0,
200241,Warrior,Sabatons of the Twilight Reach,3,58,85,tank,armor,,8,4,43734,31232,91,309,0.0,
200242,Warrior,The Aged Warbelt,2,17,23,strength_dps,armor,,6,3,25767,4697,20,30,0.0,
200243,Warrior,The Ghostly Iron Boots,2,73,152,strength_dps,armor,,8,4,52045,39795,158,550,0.0,
200244,Warrior,The Patient Legguards,2,59,85,tank,armor,,7,4,40772,24939,87,417,0.0,
200245,Warrior,Plague Void Warhelm,3,66,110,strength_dps,armor,,1,4,48799,35409,115,551,0.0,
200246,Warrior,Dragonhide Handguards,3,36,39,strength_dps,armor,,10,3,28685,10584,36,59,0.0,
200247,Warrior,"Borean Beads, Frost Queen's Oath",2,39,46,tank,neck,,2,0,17918,9243,45,0,0.0,
200248,Warrior,War Sword of Soul Reaper,2,10,11,strength_dps,1h_sword,1h_sword,13,7,46839,33791,11,0,6.042,
200249,Warrior,Blacksteel Iron Axe of Plague Watch,2,39,41,strength_dps,1h_axe,1h_axe,13,0,19217,4126,34,0,22.143,
200250,Warrior,"Faceguard, Wolfheart Song",3,29,35,tank,armor,,1,3,28440,13127,32,76,0.0,
200251,Warrior,Black Curse Shoulder Guards,2,27,31,strength_dps,armor,,3,3,6912,4835,30,51,0.0,
200252,Warrior,"Hauberk, Bone Hammer",3,13,15,strength_dps,armor,,5,3,12944,6195,15,41,0.0,
200253,Warrior,Skullwarden's Waistchain,2,6,10,strength_dps,armor,,6,3,6847,832,15,11,0.0,
200254,Warrior,Titanguard's Lightwoven Wristguards,3,31,35,tank,armor,,9,3,6977,4438,30,33,0.0,
200255,Warrior,Umbral Handplates of Dark Crown,3,80,219,tank,armor,,10,4,64723,49843,219,844,0.0,2|2
200256,Warrior,The Steelforged Waistplate,2,44,45,strength_dps,armor,,6,4,27332,8140,43,115,0.0,
200257,Warrior,Berserker Horn of the Last Memory,2,31,32,strength_dps,trinket,,12,0,39920,21756,40,0,0.0,
200258,Warrior,"Visor, Bear Hide",3,78,189,tank,armor,,1,4,55528,40818,200,1111,0.0,4
200259,Warrior,Warsage's Greaves of the Arathi Highlands,3,54,60,strength_dps,armor,,7,4,29963,16732,61,320,0.0,
200260,Warrior,Fel Battlehelm,4,80,245,strength_dps,armor,,1,4,61554,40830,251,1559,0.0,2|2|4
200261,Warrior,Warcaller's Scimitar,3,34,41,strength_dps,1h_sword,1h_sword,13,7,20156,1265,39,0,28.125,
200262,Warrior,Voidlord's Battle Girdle,3,42,45,strength_dps,armor,,6,4,28686,11703,55,126,0.0,
200263,Warrior,Bloodforged Footguards of Darkened Sun,2,3,10,strength_dps,armor,,8,3,27001,15489,16,13,0.0,
200264,Warrior,"Warblade, Dragon Freeze",3,62,99,strength_dps,1h_sword,1h_sword,13,7,41620,30077,100,0,58.889,
200265,Warrior,Twilight Helm Warplate,2,63,101,strength_dps,armor,,5,4,44424,31765,99,580,0.0,
200266,Warrior,Storm Hammer Warcloak,2,1,8,strength_dps,back,,16,1,23133,2580,12,3,0.0,
200267,Warrior,Greaves of the Frozen Gate,3,57,62,strength_dps,armor,,8,4,25227,14621,61,213,0.0,
200268,Warrior,Icekeeper's Wristplates of the Coldarra,3,57,59,strength_dps,armor,,9,4,31213,18754,62,107,0.0,
200269,Warrior,Dawncaller's Cabalistic Sabatons,2,42,47,tank,armor,,8,4,27370,10089,45,143,0.0,
200270,Warrior,Ghostcaller's Footguards,2,15,16,strength_dps,armor,,8,3,27001,15489,16,23,0.0,
200271,Warrior,"Gauntlets, Far Wind",2,11,17,tank,armor,,10,3,6883,2274,17,21,0.0,
200272,Warrior,"Frozen Warhelm, Hearthkeeper's Oath",2,74,159,tank,armor,,1,4,51891,39851,158,788,0.0,
200273,Warrior,Worldkeeper's Sunhallowed Shoulderplates,2,68,120,strength_dps,armor,,3,4,44335,25020,117,462,0.0,2
200274,Warrior,Stormwarden's Adamant Girdle,2,24,31,strength_dps,armor,,6,3,26037,7422,32,39,0.0,
200275,Warrior,Crypt Pledge Legguards,4,77,180,tank,armor,,7,4,52997,37066,187,1320,0.0,
200276,Warrior,Blackguard's Runeaxe,2,11,13,strength_dps,1h_axe,1h_axe,13,0,5014,5459,13,0,6.818,
200277,Warrior,Warden Shoulderguards,2,32,36,strength_dps,armor,,3,3,13670,16134,35,60,0.0,
200278,Warrior,Corrupted Battle Girdle of Black Forge,2,43,45,strength_dps,armor,,6,4,26634,14943,42,117,0.0,
200279,Warrior,Bonekeeper's Battle Hatchet,3,54,58,strength_dps,1h_axe,1h_axe,13,0,22885,12621,59,0,39.107,
200280,Warrior,Polished Bone,3,64,106,tank,trinket,,12,0,41916,30300,109,0,0.0,
200281,Warrior,Death Curse Shoulderguards,3,37,38,strength_dps,armor,,3,3,28443,13132,43,73,0.0,
200282,Warrior,Sunsteel Fingerband,3,52,57,strength_dps,finger,,11,0,31655,22257,57,0,0.0,
200283,Warrior,"Warhammer, Unholy Judgment",3,58,84,strength_dps,1h_mace,1h_mace,13,4,43644,31139,88,0,52.679,
200284,Warrior,"Wargrips, Serpent Voice",3,30,37,strength_dps,armor,,10,3,18364,9445,34,58,0.0,
200285,Warrior,"Leggings, Lion Vault",2,38,41,strength_dps,armor,,7,3,23538,7929,42,99,0.0,
200286,Warrior,Mystic Frost Helm,3,75,160,strength_dps,armor,,1,4,52304,40293,162,886,0.0,1
200287,Warrior,Ironbound Greaves,3,58,81,strength_dps,armor,,8,4,51990,38670,70,300,0.0,
200288,Warrior,The Nightshrouded Warbracers,3,80,200,strength_dps,armor,,9,4,51722,37217,200,456,0.0,
200289,Warrior,Plaguekeeper's Royal Cloak,3,75,169,strength_dps,back,,16,1,56697,41238,167,96,0.0,
200290,Warrior,Warboots of Sable Crown,3,34,36,strength_dps,armor,,8,3,34395,20129,33,61,0.0,
200291,Warrior,Abyss Bolt Armplates,2,41,42,tank,armor,,3,4,27361,9292,42,134,0.0,
200292,Warrior,Dread Thunder Mallet,3,76,168,tank,1h_mace,1h_mace,13,4,51717,35664,163,0,107.895,2
200293,Warrior,"Savage Battlehelm, Bonewarden's Oath",2,66,112,tank,armor,,1,4,45183,25002,111,516,0.0,
200294,Warrior,Wyrmforged War Leggings,2,37,44,strength_dps,armor,,7,3,25934,9933,45,105,0.0,
200295,Warrior,Stormforged Helm,2,37,42,strength_dps,armor,,1,3,27898,15593,42,85,0.0,
200296,Warrior,Wolfcaller's Greaves of the Broken Crown,2,32,35,strength_dps,armor,,8,3,25810,4076,35,54,0.0,
200297,Warrior,Wyrmguard's Steadfast Hauberk,2,4,11,strength_dps,armor,,5,3,38268,26030,16,26,0.0,
200298,Warrior,The Deathbound Decapitator,3,63,103,strength_dps,2h_axe,2h_axe,17,1,41636,25762,103,0,82.0,
200299,Warrior,"Runewoven Shroud, Firekeeper's Oath",3,80,213,strength_dps,back,,16,1,54522,43283,200,127,0.0,
200300,Warrior,Armplates of the Stormwind Guard,4,80,258,strength_dps,armor,,3,4,64998,49980,264,1390,0.0,
200301,Warrior,Forgotten Queen's Circle,3,79,198,tank,finger,,11,0,54488,43250,187,0,0.0,
200302,Warrior,The Lost Saber,3,57,58,strength_dps,1h_sword,1h_sword,13,7,26479,15801,58,0,38.333,
200303,Warrior,Legguards of the Bone Crown,3,21,28,strength_dps,armor,,7,3,9742,6087,24,73,0.0,
200304,Warrior,Legplates of the Ancient Thorn,2,42,44,strength_dps,armor,,7,4,26641,14945,45,188,0.0,
200305,Warrior,Snowy Headguard of Final Promise,2,6,11,strength_dps,armor,,1,3,15517,6389,31,19,0.0,
200306,Warrior,Battleplate Legguards of the Dread Crown,2,62,100,strength_dps,armor,,7,4,44479,31794,99,525,0.0,
200307,Warrior,Borean Shoulder Guards,2,35,41,strength_dps,armor,,3,3,6971,3765,40,70,0.0,
200308,Warrior,Twilightkeeper's Treads,2,11,15,strength_dps,armor,,8,3,26944,3302,15,21,0.0,
200309,Warrior,Rune Queen's Stalwart Gloves,2,39,40,tank,armor,,10,3,16488,8187,41,53,0.0,
200310,Warrior,Fierce Helm of Stratholme,4,80,245,tank,armor,,1,4,62027,47677,245,1564,0.0,4
200311,Warrior,Legguards of Crimson Crown,2,36,43,strength_dps,armor,,7,3,23538,7929,42,107,0.0,
200312,Warrior,The Leafwoven War Leggings,2,5,12,strength_dps,armor,,7,3,26932,3282,12,25,0.0,
200313,Warrior,Scarlet Inquisitor's Terrible Faceguard,2,27,29,strength_dps,armor,,1,3,15517,6389,31,58,0.0,
200314,Warrior,Drakecaller's Primeval Hoop,4,71,134,strength_dps,finger,,11,0,45362,33499,141,0,0.0,
200315,Warrior,Cryptkeeper's Armplates,4,80,219,strength_dps,armor,,3,4,60508,47514,219,1229,0.0,
200316,Warrior,Brittle Waistguard,3,2,4,strength_dps,armor,,6,3,37154,24241,5,5,0.0,
200317,Warrior,Deathwarden's Starlit Battle Girdle,3,63,103,strength_dps,armor,,6,4,41962,31202,100,350,0.0,
200318,Warrior,Soulshard Forge Armplates,2,74,161,strength_dps,armor,,3,4,54826,40950,150,679,0.0,
200319,Warrior,"Battleplate Legguards, Twilight Reaver",2,73,150,strength_dps,armor,,7,4,51331,38116,146,876,0.0,
200320,Warrior,Nightcloak of Tempest Keep,2,20,22,tank,back,,16,1,28006,15333,22,8,0.0,
200321,Warrior,Windkeeper's Hoop,3,55,59,strength_dps,finger,,11,0,31655,22257,57,0,0.0,
200322,Warrior,Stormkeeper's Hallowed Warbracers,2,46,49,tank,armor,,9,4,27402,10202,48,73,0.0,
200323,Warrior,Dwarven Great Gauntlets,3,60,90,tank,armor,,10,4,43640,31137,88,300,0.0,
200324,Warrior,The Sanctified Great Gauntlets,4,44,50,strength_dps,armor,,10,4,34523,22090,60,163,0.0,
200325,Warrior,The Chilled War Leggings,2,12,15,strength_dps,armor,,7,3,26998,15493,18,31,0.0,
200326,Warrior,Forgotten Queen's Haunted Gauntlets,2,13,15,strength_dps,armor,,10,3,26985,14726,18,18,0.0,
200327,Warrior,Bloodmage's Windforged Tablet,2,45,47,strength_dps,trinket,,12,0,8025,9149,45,0,0.0,
200328,Warrior,"Cutlass, Shield Verse",3,76,169,strength_dps,1h_sword,1h_sword,13,7,52928,44736,175,0,105.278,
200329,Warrior,Witchkeeper's Headplate,3,51,52,tank,armor,,1,4,32906,20521,52,223,0.0,
200330,Warrior,Merciless Leggings of Titan Keeper,2,25,30,tank,armor,,7,3,28290,15470,29,68,0.0,
200331,Warrior,Whitefrost Mirror of the Last Vigil,2,37,41,tank,trinket,,12,0,21632,4396,40,0,0.0,
200332,Warrior,Lionheart Seed Mail,2,24,29,strength_dps,armor,,5,3,25801,4071,31,72,0.0,
200333,Warrior,Forgotten King's Infused Nightcloak,2,63,99,tank,back,,16,1,39391,25037,102,43,0.0,2
200334,Warrior,Flamekeeper's Promise,2,39,42,tank,finger,,11,0,9849,11986,39,0,0.0,
200335,Warrior,Gemmed Band of Scarlet Dawn,2,53,57,strength_dps,finger,,11,0,24569,13812,58,0,0.0,
200336,Warrior,Icefang Oath Warbelt,4,75,169,tank,armor,,6,4,55301,43860,171,684,0.0,
200337,Warrior,Wild Veil,3,54,60,strength_dps,back,,16,1,30832,18496,60,27,0.0,
200338,Warrior,Girdle of Stone Giant,2,34,39,tank,armor,,6,3,27117,15606,41,54,0.0,
200339,Warrior,Earth Vow Pauldrons,2,67,116,tank,armor,,3,4,43344,30964,114,454,0.0,
200340,Warrior,"Plaguebound Key, Scarlet Templar's Oath",2,67,119,strength_dps,trinket,,12,0,43092,27770,115,0,0.0,2
200341,Warrior,Red Hymn Carapace,2,54,56,strength_dps,armor,,5,4,25749,12422,60,292,0.0,
200342,Warrior,"Breastplate, Rune Storm",3,65,106,strength_dps,armor,,5,4,44078,31548,109,727,0.0,
200343,Warrior,Argent Knight's Pauldrons,2,58,82,strength_dps,armor,,3,4,40757,24924,81,293,0.0,
200344,Warrior,Darkened Helm,2,35,40,tank,armor,,1,3,15333,3837,38,82,0.0,
200345,Warrior,Age-darkened Sollerets of Star Forge,4,80,271,strength_dps,armor,,8,4,64846,49905,264,1328,0.0,
200346,Warrior,Gloomed Warboots of Kamagua,2,9,14,tank,armor,,8,3,6931,6551,17,19,0.0,
200347,Warrior,Visor of the Hearthguard,3,76,174,strength_dps,armor,,1,4,56532,44046,174,987,0.0,
200348,Warrior,Stalwart Breastplate of Mana Tide,3,70,131,strength_dps,armor,,5,4,42297,30113,133,928,0.0,
200349,Warrior,The Thorned Veil,2,44,49,tank,back,,16,1,28097,9648,48,19,0.0,
200350,Warrior,Plaguewarden's Ornate War Maul,2,56,60,tank,2h_mace,2h_mace,17,5,28674,15267,63,0,45.303,
200351,Warrior,Pauldrons of Forge of Souls,4,75,161,strength_dps,armor,,3,4,50016,34192,159,828,0.0,
200352,Warrior,Ghostkeeper's Warboots of the Death Knight,3,18,24,tank,armor,,8,3,11935,6459,23,41,0.0,
200353,Warrior,Icekeeper's Sollerets,2,40,42,strength_dps,armor,,8,4,27376,8278,47,125,0.0,
200354,Warrior,Coldfire Rune Band of Burning Blood,2,29,34,strength_dps,finger,,11,0,6486,4135,35,0,0.0,
200355,Warrior,Steelbound Waistplate of the Winter King,3,75,167,strength_dps,armor,,6,4,51704,37790,162,605,0.0,
200356,Warrior,"Treads, Wildfire Strike",2,8,15,tank,armor,,8,3,35399,22993,15,21,0.0,
200357,Warrior,Mist Vow Warblade,2,39,42,strength_dps,1h_sword,1h_sword,13,7,28561,15214,40,0,23.095,
200358,Warrior,Frostlord's War Leggings,3,72,148,strength_dps,armor,,7,4,51572,39174,154,936,0.0,
200359,Warrior,Stonekeeper's Wildbound Chainmail,2,3,6,strength_dps,armor,,5,3,26936,15479,11,13,0.0,
200360,Warrior,The Boneclad Warbracers,2,40,46,strength_dps,armor,,9,4,27903,14910,44,70,0.0,
200361,Warrior,Deathless Runeaxe of Lost Crown,2,44,48,strength_dps,1h_axe,1h_axe,13,0,28341,15235,48,0,28.571,
200362,Warrior,"Legguards, Obsidian Hex",3,75,167,strength_dps,armor,,7,4,54811,41126,163,1107,0.0,
200363,Warrior,Warpriest's Moonforged Gloves,2,17,18,tank,armor,,10,3,6982,3458,18,22,0.0,
200364,Warrior,Scarlet Marshal's Coldbound Talisman,3,43,49,strength_dps,trinket,,12,0,32912,20525,52,0,0.0,
200365,Warrior,Twilightcaller's Defender,3,62,95,tank,shield,,14,6,42285,30984,109,2381,0.0,
200366,Warrior,Battlelord's Emblem,2,66,113,strength_dps,trinket,,12,0,41936,30340,114,0,0.0,
200367,Warrior,Chilled Seal,2,35,41,strength_dps,finger,,11,0,9849,11986,39,0,0.0,
200368,Warrior,Stonebound War Leggings of the Blue Flame,3,4,10,tank,armor,,7,3,26948,9599,10,23,0.0,
200369,Warrior,"Scarlet Torque, First Keeper's Oath",3,12,16,strength_dps,neck,,2,0,7271,44215,35,0,0.0,
200370,Warrior,"Drakescale Cuirass, Deathlord's Oath",3,72,142,strength_dps,armor,,5,4,45311,32365,141,976,0.0,
200371,Warrior,Flamecaller's Footguards,2,8,10,strength_dps,armor,,8,3,7554,5944,15,14,0.0,
200372,Warrior,Rune Band of Black Citadel,3,80,187,strength_dps,finger,,11,0,51458,35683,183,0,0.0,
200373,Warrior,Nightlord's Pendant Chain,2,50,53,tank,neck,,2,0,15421,7551,47,0,0.0,
200374,Warrior,The Colossal Battleplate,2,47,54,tank,armor,,5,4,27427,10128,54,281,0.0,
200375,Warrior,Sacred Hauberk of Frozen Pact,2,19,22,strength_dps,armor,,5,3,26990,15500,24,56,0.0,
200376,Warrior,Doom Hunter Thunder Hammer,2,49,52,strength_dps,2h_mace,2h_mace,17,5,28311,15264,56,0,39.531,
200377,Warrior,Battlehelm of Silent Road,4,72,143,tank,armor,,1,4,49684,30972,146,836,0.0,
200378,Warrior,Waistguard of Searing Gorge,3,70,129,strength_dps,armor,,6,4,42699,29965,128,445,0.0,
200379,Warrior,The Stonebound Armguards,2,79,194,strength_dps,armor,,9,4,51776,36402,182,402,0.0,
200380,Warrior,"Winterworn Armguards, Stormlord's Oath",3,78,184,tank,armor,,9,4,55990,44197,187,408,0.0,
200381,Warrior,The Chilled Girdle,2,8,15,tank,armor,,6,3,25852,2857,18,18,0.0,
200382,Warrior,Hallowed Gauntlets,2,17,24,tank,armor,,10,3,25773,9813,25,30,0.0,
200383,Warrior,"Legguards, Coldfire Reaver",2,10,15,strength_dps,armor,,7,3,22687,9763,14,31,0.0,
200384,Warrior,"Steadfast Headplate, Storm Queen's Oath",2,56,62,strength_dps,armor,,1,4,28024,14969,59,244,0.0,
200385,Warrior,"Scourgeforged Girdle, Warsage's Oath",3,61,97,strength_dps,armor,,6,4,43143,24458,94,321,0.0,
200386,Warrior,Stoneguard's Stormsteel Surcoat,2,4,7,strength_dps,armor,,5,3,36997,24107,10,16,0.0,
200387,Warrior,Cold Grave Casque,2,24,27,tank,armor,,1,3,27774,10408,32,52,0.0,
200388,Warrior,Goldbound Waistplate of Frost Oath,3,78,187,strength_dps,armor,,6,4,50982,36952,187,717,0.0,
200389,Warrior,Ancient Waistplate of War King,4,79,198,strength_dps,armor,,6,4,55382,39298,200,839,0.0,
200390,Warrior,Storm Queen's Shoulderguards,2,14,21,tank,armor,,3,3,23531,3480,22,34,0.0,
200391,Warrior,Plaguecaller's Capelet of the Star Watch,2,44,48,strength_dps,back,,16,1,26118,8127,47,19,0.0,
200392,Warrior,Ghostcaller's Grim Battle Girdle,2,80,187,tank,armor,,6,4,51771,36395,182,633,0.0,
200393,Warrior,Snowy Helm,4,80,213,strength_dps,armor,,1,4,54847,39760,213,1354,0.0,2
200394,Warrior,Legmail of Wyrm King,2,4,5,strength_dps,armor,,7,3,26948,9599,10,10,0.0,
200395,Warrior,Grave Bringerless Girdle,3,49,50,strength_dps,armor,,6,4,28640,10798,51,148,0.0,
200396,Warrior,Warmaster's Feral Girdle,2,79,189,tank,armor,,6,4,53578,42729,187,658,0.0,
200397,Warrior,Forgotten Warden's Headguard,2,15,21,strength_dps,armor,,1,3,15517,6389,31,38,0.0,
200398,Warrior,The Gloomed Spaulders,2,34,36,strength_dps,armor,,3,3,27071,15562,36,59,0.0,
200399,Warrior,"Runebound Wristguards, First Knight's Oath",2,22,24,tank,armor,,9,3,12456,6574,22,19,0.0,
200400,Warrior,Pitiless Wristplates of the Sable Moon,3,68,120,strength_dps,armor,,9,4,42832,27459,115,245,0.0,
200401,Warrior,Ashen Lord's Sabatons,3,70,133,tank,armor,,8,4,46041,32793,136,541,0.0,
200402,Warrior,Handguards of Ice Moon,4,67,116,strength_dps,armor,,10,4,45870,28505,115,422,0.0,
200403,Warrior,Wrist Chains of the Frost King,3,3,8,strength_dps,armor,,9,3,24982,14147,18,6,0.0,
200404,Warrior,Scourge Plate Runehammer,3,29,31,tank,1h_mace,1h_mace,13,4,19669,2816,33,0,20.536,
200405,Warrior,Night Seal Girdle,2,28,35,tank,armor,,6,3,27110,15575,36,46,0.0,
200406,Warrior,Titan Queen's Headplate,3,59,89,strength_dps,armor,,1,4,36780,24137,86,438,0.0,
200407,Warrior,Shadowmage's Greaves of the Dark Ritual,3,57,64,strength_dps,armor,,8,4,24068,13381,61,230,0.0,
200408,Warrior,Violet Warden's Waistchain,2,30,34,strength_dps,armor,,6,3,25813,4717,34,44,0.0,
200409,Warrior,"Capelet, Light Forge",2,18,25,strength_dps,back,,16,1,23135,3561,26,9,0.0,
200410,Warrior,"Great Rifle, Red Steel",2,47,53,strength_dps,gun,gun,26,3,31226,18765,52,0,25.0,
200411,Warrior,Boneforged Waistplate of Void Watch,2,62,95,tank,armor,,6,4,38357,24942,90,284,0.0,
200412,Warrior,Astral Rider Iron Boots,4,74,162,strength_dps,armor,,8,4,49734,42767,155,773,0.0,
200413,Warrior,Titanbound Footplates,2,50,56,strength_dps,armor,,8,4,25752,12409,56,164,0.0,
200414,Warrior,"Handplates, Star Ash",3,74,156,tank,armor,,10,4,56759,44362,159,555,0.0,
200415,Warrior,"Silent Leggings, Forgotten Queen's Oath",2,31,34,strength_dps,armor,,7,3,28290,15470,29,81,0.0,
200416,Warrior,Mystic War Leggings,2,37,39,tank,armor,,7,3,27890,15596,41,90,0.0,
200417,Warrior,"Clouded Footguards, Frozen Knight's Oath",2,2,4,tank,armor,,8,3,7554,5944,15,5,0.0,
200418,Warrior,Legmail of the Crusader Watch,2,14,21,tank,armor,,7,3,26995,15503,22,46,0.0,
200419,Warrior,"Wrathful Vambraces, Winterlord's Oath",3,71,134,strength_dps,armor,,9,4,51659,36306,134,290,0.0,
200420,Warrior,Moonkeeper's War Greaves,3,65,107,strength_dps,armor,,8,4,43715,31213,109,411,0.0,
200421,Warrior,Luminous Neckguard of Hodir Hall,3,39,40,strength_dps,neck,,2,0,30797,15200,35,0,0.0,
200422,Warrior,Spiritforged Legguards of Frozen Gate,3,52,53,tank,armor,,7,4,29880,17711,54,267,0.0,
200423,Warrior,Voidcaller's Girdle of the Black Forge,2,39,42,strength_dps,armor,,6,3,25821,7494,41,57,0.0,
200424,Warrior,Sollerets of Frost Crown,2,69,120,strength_dps,armor,,8,4,44340,25015,117,421,0.0,
200425,Warrior,Dawnforged Talisman of the Void Flame,2,63,103,strength_dps,trinket,,12,0,37552,25628,102,0,0.0,
200426,Warrior,Warbracers of Ebon Watch,3,71,141,tank,armor,,9,4,50752,38534,146,309,0.0,
200427,Warrior,Gravekeeper's Shoulderplates,3,55,58,tank,armor,,3,4,25827,12625,58,214,0.0,
200428,Warrior,Shadowwoven Armplates of White Flame,4,80,232,strength_dps,armor,,3,4,62133,48595,232,1304,0.0,4|2
200429,Warrior,The Shadowforged Helm,3,78,190,tank,armor,,1,4,52500,36969,187,1094,0.0,4
200430,Warrior,Dusty Leggings,2,8,12,tank,armor,,7,3,26932,3282,12,25,0.0,
200431,Warrior,Bloodcaller's Mail of the Lost Vanguard,2,19,24,strength_dps,armor,,5,3,12723,1273,25,61,0.0,
200432,Warrior,"Sainted Battle Girdle, Wyrmkeeper's Oath",2,74,156,tank,armor,,6,4,54822,40953,158,498,0.0,
200433,Warrior,Brightmoon Warbelt,2,5,9,tank,armor,,6,3,26930,4669,10,10,0.0,
200434,Warrior,Skull Hide Greathelm,2,62,95,tank,armor,,1,4,44684,24954,93,416,0.0,
200435,Warrior,Cuirass of Netherstorm,2,66,114,strength_dps,armor,,5,4,43272,30959,114,701,0.0,
200436,Warrior,Fierce Hammer War Leggings,3,12,16,tank,armor,,7,3,9742,6087,24,36,0.0,
200437,Warrior,"Girdle, Iron Bringerless",3,64,105,strength_dps,armor,,6,4,43702,31195,103,336,0.0,
200438,Warrior,Runestone of the Raven Spirit,4,40,47,strength_dps,trinket,,12,0,22978,833,56,0,0.0,
200439,Warrior,Dusk Forge Raider Greataxe,2,18,19,strength_dps,2h_axe,2h_axe,17,1,19231,3586,16,0,13.333,
200440,Warrior,Ancient Queen's Northforged Mantle,2,13,18,tank,back,,16,1,27514,15114,19,7,0.0,
200441,Warrior,Wolfsworn Vial of Dark Rider,2,41,43,strength_dps,trinket,,12,0,23727,12805,46,0,0.0,
200442,Warrior,"Relentless Visor, Nightkeeper's Oath",2,74,160,strength_dps,armor,,1,4,54819,40957,162,808,0.0,
200443,Warrior,"Ironbound Battleplate, Lightcaller's Oath",3,73,148,strength_dps,armor,,5,4,53235,41846,158,1088,0.0,
200444,Warrior,Earthcaller's Coif of the Wild Spirit,2,12,18,strength_dps,armor,,1,3,15288,7130,31,32,0.0,
200445,Warrior,Spiritwarden's Scalebound Warshield,3,55,57,tank,shield,,14,6,20820,10686,55,1298,0.0,
200446,Warrior,"Shoulderplates, Eagle Wall",4,76,172,strength_dps,armor,,3,4,56097,43197,174,895,0.0,
200447,Warrior,Obsidian Footplates of the Sunreaver Host,3,60,93,strength_dps,armor,,8,4,39709,28494,94,348,0.0,
200448,Warrior,Snowy Greatshield of Ashen Vale,2,64,106,tank,shield,,14,6,39044,25078,99,2431,0.0,
200449,Warrior,Legmail of the Iron Giant,2,36,43,strength_dps,armor,,7,3,25934,9933,45,102,0.0,
200450,Warrior,Furious Neckguard,3,79,189,strength_dps,neck,,2,0,48508,45213,200,0,0.0,
200451,Warrior,Rugged Torque,2,65,107,strength_dps,neck,,2,0,7570,31790,108,0,0.0,
200452,Warrior,Veteran Amulet of Rime Forge,2,22,27,strength_dps,neck,,2,0,9857,12028,32,0,0.0,
200453,Warrior,Storm Hammer Mantle,3,80,200,strength_dps,back,,16,1,52605,37799,200,120,0.0,4|4|8
200454,Warrior,Greaves of the Scourge Watch,4,80,258,tank,armor,,7,4,64667,50199,264,1865,0.0,8|2
200455,Warrior,"Wrathful Armplates, Rimewarden's Oath",3,40,46,tank,armor,,3,4,28351,13066,51,172,0.0,
200456,Warrior,Winterworn Surcoat of the Dawn Star,2,8,11,strength_dps,armor,,5,3,11563,7229,13,25,0.0,
200457,Warrior,Ancient Warden's Aged Legguards,3,32,37,strength_dps,armor,,7,3,26249,9871,37,101,0.0,
200458,Warrior,Helm of the Forgotten Memory,3,78,186,strength_dps,armor,,1,4,55803,40816,200,1081,0.0,
200459,Warrior,Blade of Twilight Reach,2,38,43,tank,1h_sword,1h_sword,13,7,26572,8196,43,0,25.556,
200460,Warrior,Dragonmarked Seal Ring,2,19,20,tank,finger,,11,0,24087,20821,20,0,0.0,
