reference_entry,displayid,item_level,quality,source,earliest_expansion
6398,17118,29,2,item_template.sql,Classic
6399,14599,30,2,item_template.sql,Classic
6402,25812,36,2,item_template.sql,Classic
6403,25808,33,2,item_template.sql,Classic
6405,14625,36,2,item_template.sql,Classic
6406,14617,34,2,item_template.sql,Classic
6408,17061,34,2,item_template.sql,Classic
6409,17121,34,2,item_template.sql,Classic
6410,17009,33,2,item_template.sql,Classic
6411,25882,41,2,item_template.sql,Classic
6412,25883,39,2,item_template.sql,Classic
6417,23091,37,2,item_template.sql,Classic
6419,14676,38,2,item_template.sql,Classic
6420,14672,39,2,item_template.sql,Classic
6421,14671,38,2,item_template.sql,Classic
6422,21297,39,2,item_template.sql,Classic
6424,26082,42,2,item_template.sql,Classic
6426,26073,43,2,item_template.sql,Classic
6427,12676,46,2,item_template.sql,Classic
6428,14684,43,2,item_template.sql,Classic
6429,15910,44,2,item_template.sql,Classic
6432,23039,41,2,item_template.sql,Classic
6433,21291,43,2,item_template.sql,Classic
6440,12643,48,3,item_template.sql,Classic
6449,23001,22,3,item_template.sql,Classic
6459,11935,23,3,item_template.sql,Classic
6461,11946,27,3,item_template.sql,Classic
6465,12693,22,3,item_template.sql,Classic
6466,23010,18,2,item_template.sql,Classic
6467,11952,21,2,item_template.sql,Classic
6468,11960,23,3,item_template.sql,Classic
6473,17091,23,3,item_template.sql,Classic
6477,11997,20,2,item_template.sql,Classic
6478,11999,23,2,item_template.sql,Classic
6481,12068,23,2,item_template.sql,Classic
6482,12070,24,2,item_template.sql,Classic
6502,12282,22,2,item_template.sql,Classic
6503,12670,22,2,item_template.sql,Classic
6511,16698,11,2,item_template.sql,Classic
6512,16813,13,2,item_template.sql,Classic
6527,12422,13,2,item_template.sql,Classic
6528,16567,17,2,item_template.sql,Classic
6531,19110,18,2,item_template.sql,Classic
6536,14739,19,2,item_template.sql,Classic
6537,12439,15,2,item_template.sql,Classic
6538,16522,19,2,item_template.sql,Classic
6539,14735,16,2,item_template.sql,Classic
6540,14738,18,2,item_template.sql,Classic
6541,14737,16,2,item_template.sql,Classic
6542,15267,15,2,item_template.sql,Classic
6543,14736,15,2,item_template.sql,Classic
6545,25755,18,2,item_template.sql,Classic
6546,25759,17,2,item_template.sql,Classic
6547,25756,17,2,item_template.sql,Classic
6548,25757,16,2,item_template.sql,Classic
6550,25758,15,2,item_template.sql,Classic
6551,6931,17,2,item_template.sql,Classic
6552,14731,19,2,item_template.sql,Classic
6553,14730,18,2,item_template.sql,Classic
6554,14729,17,2,item_template.sql,Classic
6556,14728,15,2,item_template.sql,Classic
6557,19184,16,2,item_template.sql,Classic
6558,17113,15,2,item_template.sql,Classic
6563,14750,20,2,item_template.sql,Classic
6564,23109,21,2,item_template.sql,Classic
6570,14752,22,2,item_template.sql,Classic
6573,25760,23,2,item_template.sql,Classic
6576,25762,22,2,item_template.sql,Classic
6578,12453,23,2,item_template.sql,Classic
6580,25763,23,2,item_template.sql,Classic
6581,17127,21,2,item_template.sql,Classic
6582,14759,22,2,item_template.sql,Classic
6583,3657,21,2,item_template.sql,Classic
6584,14758,25,2,item_template.sql,Classic
6586,14755,23,2,item_template.sql,Classic
6587,14757,24,2,item_template.sql,Classic
6590,25793,29,2,item_template.sql,Classic
6591,25797,27,2,item_template.sql,Classic
6596,25796,28,2,item_template.sql,Classic
6597,25799,28,2,item_template.sql,Classic
6600,14774,27,2,item_template.sql,Classic
6601,14769,28,2,item_template.sql,Classic
6603,14773,30,2,item_template.sql,Classic
6607,14776,30,2,item_template.sql,Classic
6611,16866,29,2,item_template.sql,Classic
6613,16869,28,2,item_template.sql,Classic
6615,16864,29,2,item_template.sql,Classic
6616,16863,32,2,item_template.sql,Classic
6627,12595,28,3,item_template.sql,Classic
6628,16952,22,2,item_template.sql,Classic
6629,23141,23,3,item_template.sql,Classic
6632,15156,20,3,item_template.sql,Classic
6642,12632,25,3,item_template.sql,Classic
6659,12777,20,2,item_template.sql,Classic
6665,12783,26,2,item_template.sql,Classic
6666,12784,22,2,item_template.sql,Classic
6668,12788,27,2,item_template.sql,Classic
6671,12795,27,2,item_template.sql,Classic
6675,12804,27,2,item_template.sql,Classic
6678,14434,28,2,item_template.sql,Classic
6682,12858,31,3,item_template.sql,Classic
6685,11473,30,3,item_template.sql,Classic
6686,15492,33,3,item_template.sql,Classic
6688,17277,32,3,item_template.sql,Classic
6690,17142,34,3,item_template.sql,Classic
6719,17134,30,2,item_template.sql,Classic
6721,12934,24,2,item_template.sql,Classic
6722,12935,30,2,item_template.sql,Classic
6726,16716,41,2,item_template.sql,Classic
6727,17067,41,2,item_template.sql,Classic
6729,20821,38,2,item_template.sql,Classic
6731,12945,20,2,item_template.sql,Classic
6732,12943,38,2,item_template.sql,Classic
6733,12948,28,2,item_template.sql,Classic
6737,16852,35,2,item_template.sql,Classic
6738,19126,35,2,item_template.sql,Classic
6740,12977,29,2,item_template.sql,Classic
6742,12981,36,3,item_template.sql,Classic
6743,12984,25,2,item_template.sql,Classic
6745,23069,33,2,item_template.sql,Classic
6750,12987,31,2,item_template.sql,Classic
6751,23126,30,2,item_template.sql,Classic
6752,16988,30,2,item_template.sql,Classic
6780,13023,36,2,item_template.sql,Classic
6788,17122,42,2,item_template.sql,Classic
6789,23096,42,2,item_template.sql,Classic
6791,17227,40,2,item_template.sql,Classic
6792,13052,40,2,item_template.sql,Classic
6793,13053,40,2,item_template.sql,Classic
6794,17187,40,2,item_template.sql,Classic
6804,19707,34,3,item_template.sql,Classic
6806,13084,40,3,item_template.sql,Classic
6831,20292,44,3,item_template.sql,Classic
6901,23002,29,3,item_template.sql,Classic
6902,17001,27,3,item_template.sql,Classic
6903,13357,28,3,item_template.sql,Classic
6905,22222,27,3,item_template.sql,Classic
6906,13361,28,3,item_template.sql,Classic
6908,16723,25,3,item_template.sql,Classic
6910,13365,31,3,item_template.sql,Classic
6911,16931,31,3,item_template.sql,Classic
6966,19135,15,2,item_template.sql,Classic
6967,20162,15,2,item_template.sql,Classic
6971,15327,31,2,item_template.sql,Classic
6972,22480,30,3,item_template.sql,Classic
6973,22481,29,2,item_template.sql,Classic
6974,22482,31,2,item_template.sql,Classic
6976,25079,40,3,item_template.sql,Classic
6979,19274,15,2,item_template.sql,Classic
6982,19652,15,2,item_template.sql,Classic
6984,20159,15,2,item_template.sql,Classic
6998,13500,25,2,item_template.sql,Classic
7000,16919,25,2,item_template.sql,Classic
7001,20824,29,3,item_template.sql,Classic
7003,13508,27,2,item_template.sql,Classic
7004,15042,27,2,item_template.sql,Classic
7027,17148,28,2,item_template.sql,Classic
7046,13649,28,2,item_template.sql,Classic
7048,15283,29,2,item_template.sql,Classic
7049,17143,30,2,item_template.sql,Classic
7050,15863,32,2,item_template.sql,Classic
7052,13664,35,2,item_template.sql,Classic
7054,17133,38,3,item_template.sql,Classic
7065,13684,33,2,item_template.sql,Classic
7112,14657,41,2,item_template.sql,Classic
7118,20161,15,2,item_template.sql,Classic
7130,15288,31,2,item_template.sql,Classic
7187,16999,20,3,item_template.sql,Classic
7229,11563,13,2,item_template.sql,Classic
7230,19610,23,3,item_template.sql,Classic
7280,17232,11,2,item_template.sql,Classic
7281,14002,14,2,item_template.sql,Classic
7282,3248,19,2,item_template.sql,Classic
7284,3992,24,2,item_template.sql,Classic
7285,14004,24,2,item_template.sql,Classic
7298,20425,13,2,item_template.sql,Classic
7329,20160,15,2,item_template.sql,Classic
7331,26046,34,2,item_template.sql,Classic
7332,15003,45,2,item_template.sql,Classic
7334,16523,28,2,item_template.sql,Classic
7335,12482,28,2,item_template.sql,Classic
7338,9833,10,1,item_template.sql,Classic
7348,6735,25,3,item_template.sql,Classic
7349,17230,27,2,item_template.sql,Classic
7352,14316,27,2,item_template.sql,Classic
7353,16599,35,2,item_template.sql,Classic
7354,16605,33,2,item_template.sql,Classic
7355,16604,31,2,item_template.sql,Classic
7356,23100,30,2,item_template.sql,Classic
7357,15906,34,2,item_template.sql,Classic
7359,17225,29,2,item_template.sql,Classic
7366,16601,32,2,item_template.sql,Classic
7368,16600,34,2,item_template.sql,Classic
7369,16607,35,2,item_template.sql,Classic
7373,14777,33,2,item_template.sql,Classic
7374,14781,35,2,item_template.sql,Classic
7375,25674,35,2,item_template.sql,Classic
7377,23030,36,2,item_template.sql,Classic
7386,14831,38,2,item_template.sql,Classic
7387,14832,39,2,item_template.sql,Classic
7390,17215,40,2,item_template.sql,Classic
7407,21900,35,2,item_template.sql,Classic
7408,11270,33,2,item_template.sql,Classic
7410,14803,31,2,item_template.sql,Classic
7411,23043,31,2,item_template.sql,Classic
7413,21298,33,2,item_template.sql,Classic
7414,21901,34,2,item_template.sql,Classic
7417,26030,34,2,item_template.sql,Classic
7419,26043,30,2,item_template.sql,Classic
7420,30091,33,2,item_template.sql,Classic
7423,26039,34,2,item_template.sql,Classic
7427,9853,31,2,item_template.sql,Classic
7431,14644,39,2,item_template.sql,Classic
7432,16825,38,2,item_template.sql,Classic
7435,14589,38,2,item_template.sql,Classic
7437,14647,36,2,item_template.sql,Classic
7439,14995,40,2,item_template.sql,Classic
7440,15001,39,2,item_template.sql,Classic
7444,14996,37,2,item_template.sql,Classic
7448,14999,36,2,item_template.sql,Classic
7455,25868,39,2,item_template.sql,Classic
7459,25872,38,2,item_template.sql,Classic
7460,26064,34,2,item_template.sql,Classic
7468,15005,45,2,item_template.sql,Classic
7470,15911,42,2,item_template.sql,Classic
7471,15008,42,2,item_template.sql,Classic
7472,13051,41,2,item_template.sql,Classic
7473,15014,42,2,item_template.sql,Classic
7474,15178,40,2,item_template.sql,Classic
7475,15410,41,2,item_template.sql,Classic
7476,15012,40,2,item_template.sql,Classic
7477,17099,45,2,item_template.sql,Classic
7478,15020,43,2,item_template.sql,Classic
7479,15307,42,2,item_template.sql,Classic
7480,15018,41,2,item_template.sql,Classic
7483,23057,40,2,item_template.sql,Classic
7484,15023,41,2,item_template.sql,Classic
7485,15016,41,2,item_template.sql,Classic
7487,25820,43,2,item_template.sql,Classic
7489,25819,41,2,item_template.sql,Classic
7496,18697,43,2,item_template.sql,Classic
7506,15150,25,2,item_template.sql,Classic
7510,15201,20,2,item_template.sql,Classic
7511,15223,31,2,item_template.sql,Classic
7512,15232,31,2,item_template.sql,Classic
7514,25076,40,3,item_template.sql,Classic
7517,15398,50,2,item_template.sql,Classic
7519,15401,47,2,item_template.sql,Classic
7520,15909,47,2,item_template.sql,Classic
7521,15405,46,2,item_template.sql,Classic
7523,15402,46,2,item_template.sql,Classic
7525,15407,45,2,item_template.sql,Classic
7526,16838,46,2,item_template.sql,Classic
7527,17094,50,2,item_template.sql,Classic
7528,15416,48,2,item_template.sql,Classic
7530,15415,46,2,item_template.sql,Classic
7531,15412,46,2,item_template.sql,Classic
7532,15417,47,2,item_template.sql,Classic
7534,15413,45,2,item_template.sql,Classic
7538,26087,48,2,item_template.sql,Classic
7539,3193,48,2,item_template.sql,Classic
7541,26089,46,2,item_template.sql,Classic
7544,26097,44,2,item_template.sql,Classic
7549,14437,47,2,item_template.sql,Classic
7551,15421,47,2,item_template.sql,Classic
7553,15422,48,2,item_template.sql,Classic
7607,20920,22,2,item_template.sql,Classic
7683,15720,34,3,item_template.sql,Classic
7684,15800,35,3,item_template.sql,Classic
7688,15731,35,3,item_template.sql,Classic
7689,20172,35,3,item_template.sql,Classic
7690,15753,35,3,item_template.sql,Classic
7691,16823,35,3,item_template.sql,Classic
7709,15824,35,3,item_template.sql,Classic
7710,20360,36,3,item_template.sql,Classic
7711,12673,38,3,item_template.sql,Classic
7712,4488,38,3,item_template.sql,Classic
7719,15811,42,3,item_template.sql,Classic
7720,16224,44,3,item_template.sql,Classic
7721,19735,44,3,item_template.sql,Classic
7723,21252,44,3,item_template.sql,Classic
7724,16223,44,3,item_template.sql,Classic
7727,17197,32,3,item_template.sql,Classic
7728,19109,34,3,item_template.sql,Classic
7730,15466,34,3,item_template.sql,Classic
7731,15420,35,3,item_template.sql,Classic
7734,3410,51,3,item_template.sql,Classic
7738,16815,18,2,item_template.sql,Classic
7746,7899,41,2,item_template.sql,Classic
7750,13673,33,2,item_template.sql,Classic
7751,15886,30,2,item_template.sql,Classic
7754,15889,30,3,item_template.sql,Classic
7755,15890,38,3,item_template.sql,Classic
7757,20316,37,3,item_template.sql,Classic
7758,22238,39,3,item_template.sql,Classic
7759,15897,38,3,item_template.sql,Classic
7760,21404,39,3,item_template.sql,Classic
7913,16081,32,2,item_template.sql,Classic
7914,16080,32,2,item_template.sql,Classic
7915,16084,35,2,item_template.sql,Classic
7916,16086,36,2,item_template.sql,Classic
7917,16087,37,2,item_template.sql,Classic
7921,16092,45,2,item_template.sql,Classic
7930,16109,46,2,item_template.sql,Classic
7931,16110,46,2,item_template.sql,Classic
7933,16113,47,2,item_template.sql,Classic
7939,24393,49,3,item_template.sql,Classic
7942,5639,44,2,item_template.sql,Classic
7943,16128,45,2,item_template.sql,Classic
7944,20221,48,2,item_template.sql,Classic
7946,15887,49,2,item_template.sql,Classic
7947,16130,51,2,item_template.sql,Classic
7948,16131,30,2,item_template.sql,Classic
7951,17183,30,2,item_template.sql,Classic
7952,16136,30,2,item_template.sql,Classic
7957,16147,26,2,item_template.sql,Classic
7960,23264,52,3,item_template.sql,Classic
8108,16636,47,2,item_template.sql,Classic
8111,16637,48,2,item_template.sql,Classic
8114,21459,47,2,item_template.sql,Classic
8116,16920,47,2,item_template.sql,Classic
8117,14701,47,2,item_template.sql,Classic
8118,14700,46,2,item_template.sql,Classic
8119,28737,51,2,item_template.sql,Classic
8121,14698,47,2,item_template.sql,Classic
8122,21300,48,2,item_template.sql,Classic
8123,14697,49,2,item_template.sql,Classic
8124,14696,48,2,item_template.sql,Classic
8128,26107,49,2,item_template.sql,Classic
8129,26108,49,2,item_template.sql,Classic
8133,26114,50,2,item_template.sql,Classic
8138,27330,47,2,item_template.sql,Classic
8139,27331,44,2,item_template.sql,Classic
8157,27340,42,2,item_template.sql,Classic
8159,27342,40,2,item_template.sql,Classic
8174,17213,40,3,item_template.sql,Classic
8176,16483,41,2,item_template.sql,Classic
8178,26591,10,2,item_template.sql,Classic
8185,16487,47,2,item_template.sql,Classic
8189,11598,42,2,item_template.sql,Classic
8191,16492,46,2,item_template.sql,Classic
8192,16497,42,2,item_template.sql,Classic
8193,17151,46,2,item_template.sql,Classic
8194,19721,43,2,item_template.sql,Classic
8195,23049,46,2,item_template.sql,Classic
8198,16506,42,2,item_template.sql,Classic
8199,18342,47,2,item_template.sql,Classic
8200,16508,43,2,item_template.sql,Classic
8202,16510,47,2,item_template.sql,Classic
8207,16519,48,2,item_template.sql,Classic
8208,16520,50,2,item_template.sql,Classic
8209,16521,47,2,item_template.sql,Classic
8211,25689,45,2,item_template.sql,Classic
8213,4389,49,2,item_template.sql,Classic
8215,23081,50,2,item_template.sql,Classic
8246,16766,52,2,item_template.sql,Classic
8247,17229,51,2,item_template.sql,Classic
8250,17234,52,2,item_template.sql,Classic
8252,17236,56,2,item_template.sql,Classic
8253,17228,51,2,item_template.sql,Classic
8256,17258,52,2,item_template.sql,Classic
8261,17321,54,2,item_template.sql,Classic
8262,17265,54,2,item_template.sql,Classic
8266,26228,51,2,item_template.sql,Classic
8267,28726,54,2,item_template.sql,Classic
8269,28667,55,2,item_template.sql,Classic
8271,21694,56,2,item_template.sql,Classic
8272,26217,54,2,item_template.sql,Classic
8274,27372,51,2,item_template.sql,Classic
8277,27375,46,2,item_template.sql,Classic
8278,27376,47,2,item_template.sql,Classic
8279,27379,48,2,item_template.sql,Classic
8280,27377,49,2,item_template.sql,Classic
8281,27378,48,2,item_template.sql,Classic
8290,17276,61,2,item_template.sql,Classic
8293,17318,56,2,item_template.sql,Classic
8299,17269,59,2,item_template.sql,Classic
8303,26314,62,2,item_template.sql,Classic
8304,26323,57,2,item_template.sql,Classic
8305,26316,59,2,item_template.sql,Classic
8306,26312,59,2,item_template.sql,Classic
8307,26310,60,2,item_template.sql,Classic
8309,26317,61,2,item_template.sql,Classic
8310,26321,60,2,item_template.sql,Classic
8312,27389,57,2,item_template.sql,Classic
8314,27390,53,2,item_template.sql,Classic
8316,27392,53,2,item_template.sql,Classic
8317,27395,54,2,item_template.sql,Classic
8345,45176,45,3,item_template.sql,Classic
8346,16678,46,3,item_template.sql,Classic
8350,224,15,2,item_template.sql,Classic
8367,16729,51,3,item_template.sql,Classic
9149,8025,45,2,item_template.sql,Classic
9243,17918,45,2,item_template.sql,Classic
9287,27358,41,2,item_template.sql,Classic
9291,27360,43,2,item_template.sql,Classic
9366,18256,41,2,item_template.sql,Classic
9375,21295,38,3,item_template.sql,Classic
9384,18264,36,3,item_template.sql,Classic
9385,20249,36,3,item_template.sql,Classic
9387,18430,41,3,item_template.sql,Classic
9389,18433,41,3,item_template.sql,Classic
9390,19056,40,3,item_template.sql,Classic
9395,18271,34,3,item_template.sql,Classic
9396,18274,39,3,item_template.sql,Classic
9397,22996,39,3,item_template.sql,Classic
9398,18361,40,3,item_template.sql,Classic
9400,20553,41,3,item_template.sql,Classic
9405,18283,33,3,item_template.sql,Classic
9406,18284,35,3,item_template.sql,Classic
9407,12345,40,3,item_template.sql,Classic
9410,29000,45,3,item_template.sql,Classic
