entry,name,required_level,item_level,quality,profile_id,map_id,difficulty_id,instance,destination,encounter,encounter_kind,encounter_name,pool_id,loot_mode,chance,quantity,item_level_min,item_level_max,profile_required_level_min,profile_required_level_max,band_source,band_source_item_count,band_center,placement_score,placement_reason,encounter_equivalence_group,encounter_eligible_profile_count,encounter_distribution_weight,encounter_distribution_score,set_id,set_name,set_atomic_profile,target_count,target_entries,target_names,targets
200056,Nightshrouded Band,14,20,3,map_43_difficulty_0,43,0,WailingCaverns,dungeon,trash,trash,Trash,3130001,1,2.0,1,19,20,14,20,direct,3,19.666666666666668,"[1,0.33333333333333215,1,0.5,0,1,1,0,2682155647172009984]",source evidence,"item-level=20;required-level=14;candidate-band=16-21-11-16,19-20-14-15",2,1.168888888888889,0.08932305017573233,,,,2,creature:3840; creature:5912,Druid of the Fang; Deviate Faerie Dragon,creature:3840=Druid of the Fang; creature:5912=Deviate Faerie Dragon
200057,Boots of the Violet Eye,20,25,2,map_36_difficulty_0,36,0,DeadminesInstance,dungeon,boss_000167,boss,Edwin VanCleef,3120006,1,2.0,1,24,25,11,20,direct,4,24.25,"[1,0.75,1,0.5,0,1,0,5,5288828690981404791]",source evidence,"item-level=25;required-level=20;candidate-band=23-25-18-20,24-25-19-20,25-25-20-20,25-26-20-21",5,1.1275000000000002,0.7486551154155334,,,,1,creature:639,Edwin VanCleef,creature:639=Edwin VanCleef
200059,Worldwarden's Bracers of the Stone Forge,18,24,2,map_43_difficulty_0,43,0,WailingCaverns,dungeon,boss_000588,boss,Lord Pythas,3130004,1,2.0,1,23,24,14,20,direct,2,23.5,"[1,0.5,1,0.5,0,1,0,3,1248618479984030529]",source evidence,"item-level=24;required-level=18;candidate-band=23-24-18-19,23-25-18-20,23-27-18-22",3,1.1283333333333334,1.085243850698185,,,,1,creature:3670,Lord Pythas,creature:3670=Lord Pythas
200061,Duskcaller's Blackened Band,36,39,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,trash,trash,Trash,3190001,1,2.0,1,35,42,30,40,direct,53,37.9622641509434,"[7,1.0377358490566024,7,2.5,0,1,1,0,13602767159193966222]",source evidence,"item-level=39;required-level=36;candidate-band=35-42-30-37,35-45-30-40",2,1.1065408805031447,0.5752650698402988,,,,15,creature:7327; creature:7328; creature:7329; creature:7332; creature:7335; creature:7337; creature:7341; creature:7342; creature:7345; creature:7347; creature:7348; creature:7352; creature:7353; creature:7354; creature:14686,Withered Warrior; Withered Reaver; Withered Quilguard; Withered Spearhide; Death\'s Head Geomancer; Death\'s Head Necromancer; Skeletal Frostweaver; Skeletal Summoner; Splinterbone Captain; Boneflayer Ghoul; Thorn Eater Ghoul; Frozen Soul; Freezing Spirit; Ragglesnout; Lady Falther\'ess,creature:7327=Withered Warrior; creature:7328=Withered Reaver; creature:7329=Withered Quilguard; creature:7332=Withered Spearhide; creature:7335=Death\'s Head Geomancer; creature:7337=Death\'s Head Necromancer; creature:7341=Skeletal Frostweaver; creature:7342=Skeletal Summoner; creature:7345=Splinterbone Captain; creature:7347=Boneflayer Ghoul; creature:7348=Thorn Eater Ghoul; creature:7352=Frozen Soul; creature:7353=Freezing Spirit; creature:7354=Ragglesnout; creature:14686=Lady Falther\'ess
200062,The Shadowbound Greaves,68,114,2,map_540_difficulty_1,540,1,HellfireMilitary,dungeon,boss_000407,boss,Grand Warlock Nethekurse,3400000,2,2.0,1,112,115,68,70,encounter_reference,5,112.6,"[3,1.4000000000000057,2,1.0,1,1,0,0,3207212471774570344]",source evidence,"item-level=114;required-level=68;candidate-band=110-115-68-70,112-115-68-70",8,1.1053333333333333,1.0478538627919585,,,,1,creature:20568,Grand Warlock Nethekurse (1),creature:20568=Grand Warlock Nethekurse (1)
200063,The Heroic Harness,13,17,2,map_36_difficulty_0,36,0,DeadminesInstance,dungeon,trash,trash,Trash,3120001,1,2.0,1,16,21,11,20,direct,20,18.6,"[5,1.6000000000000014,5,0.5,0,1,1,0,17482237967333594978]",source evidence,item-level=17;required-level=13;candidate-band=16-21-11-16,1,1.1646666666666667,0.22170367394304855,,,,16,creature:598; creature:622; creature:634; creature:636; creature:641; creature:642; creature:657; creature:1725; creature:1729; creature:1731; creature:1732; creature:3586; creature:3947; creature:4416; creature:4417; creature:4418,Defias Miner; Goblin Engineer; Defias Overseer; Defias Blackguard; Goblin Woodcarver; Sneed\'s Shredder; Defias Pirate; Defias Watchman; Defias Evoker; Goblin Craftsman; Defias Squallshaper; Miner Johnson; Goblin Shipbuilder; Defias Strip Miner; Defias Taskmaster; Defias Wizard,creature:598=Defias Miner; creature:622=Goblin Engineer; creature:634=Defias Overseer; creature:636=Defias Blackguard; creature:641=Goblin Woodcarver; creature:642=Sneed\'s Shredder; creature:657=Defias Pirate; creature:1725=Defias Watchman; creature:1729=Defias Evoker; creature:1731=Goblin Craftsman; creature:1732=Defias Squallshaper; creature:3586=Miner Johnson; creature:3947=Goblin Shipbuilder; creature:4416=Defias Strip Miner; creature:4417=Defias Taskmaster; creature:4418=Defias Wizard
200064,Blackguard's Borean Sollerets,62,99,2,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,1.7589285714285694,5,2.5,1,1,1,0,386927077248756367]",source evidence,item-level=99;required-level=62;candidate-band=96-106-62-67,1,1.1441369047619048,1.000029455650066,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
200065,Northkeeper's Legmail,19,25,2,map_43_difficulty_0,43,0,WailingCaverns,dungeon,boss_000591,boss,Verdan the Everliving,3130007,1,2.0,1,23,25,14,20,direct,3,24.333333333333332,"[2,0.6666666666666679,2,0.0,0,1,0,6,13239305157253033101]",source evidence,"item-level=25;required-level=19;candidate-band=23-25-18-20,23-27-18-22,24-25-19-20",4,1.1277777777777778,1.039490763002889,,,,1,creature:5775,Verdan the Everliving,creature:5775=Verdan the Everliving
200067,"Wargrips, Last Edge",18,24,2,map_48_difficulty_0,48,0,Blackfathom,dungeon,trash,trash,Trash,3150001,1,2.0,1,23,27,18,24,direct,143,25.307692307692307,"[4,1.3076923076923066,4,2.0,0,1,1,0,3049607291502846343]",source evidence,"item-level=24;required-level=18;candidate-band=23-24-18-19,23-25-18-20,23-27-18-22",3,1.1056410256410256,0.6130473266938108,,,,20,creature:4798; creature:4799; creature:4805; creature:4807; creature:4809; creature:4810; creature:4811; creature:4812; creature:4813; creature:4814; creature:4815; creature:4818; creature:4819; creature:4820; creature:4821; creature:4822; creature:4823; creature:4824; creature:4825; creature:4827,Fallenroot Shadowstalker; Fallenroot Hellcaller; Blackfathom Sea Witch; Blackfathom Myrmidon; Twilight Acolyte; Twilight Reaver; Twilight Aquamancer; Twilight Loreseeker; Twilight Shadowmage; Twilight Elementalist; Murkshallow Snapclaw; Blindlight Murloc; Blindlight Muckdweller; Blindlight Oracle; Skittering Crustacean; Snapping Crustacean; Barbed Crustacean; Aku\'mai Fisher; Aku\'mai Snapjaw; Deep Pool Threshfin,creature:4798=Fallenroot Shadowstalker; creature:4799=Fallenroot Hellcaller; creature:4805=Blackfathom Sea Witch; creature:4807=Blackfathom Myrmidon; creature:4809=Twilight Acolyte; creature:4810=Twilight Reaver; creature:4811=Twilight Aquamancer; creature:4812=Twilight Loreseeker; creature:4813=Twilight Shadowmage; creature:4814=Twilight Elementalist; creature:4815=Murkshallow Snapclaw; creature:4818=Blindlight Murloc; creature:4819=Blindlight Muckdweller; creature:4820=Blindlight Oracle; creature:4821=Skittering Crustacean; creature:4822=Snapping Crustacean; creature:4823=Barbed Crustacean; creature:4824=Aku\'mai Fisher; creature:4825=Aku\'mai Snapjaw; creature:4827=Deep Pool Threshfin
200068,Rootwoven Warcloak,80,239,4,map_603_difficulty_1,603,1,UlduarRaid,raid,boss_000747,boss,XT-002 Deconstructor,3950003,2,2.0,1,239,239,80,80,direct,5,239.0,"[0,0.0,0,0.0,0,0,0,3,18020038308609968636]",source evidence,item-level=239;required-level=80;candidate-band=239-239-80-80,1,1.2100000000000002,0.7325021882369215,,,,1,creature:33885,XT-002 Deconstructor (1),creature:33885=XT-002 Deconstructor (1)
200069,The Ashen Hauberk,37,43,3,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,boss_000437,boss,Amnennar the Coldbringer,3190003,1,2.0,1,43,44,30,40,direct,5,43.8,"[1,0.7999999999999972,3,1.5,0,1,0,2,886528520702611495]",source evidence,"item-level=43;required-level=37;candidate-band=41-43-36-38,42-43-37-38,43-44-37-40",3,1.2073333333333336,0.7935524133338246,,,,1,creature:7358,Amnennar the Coldbringer,creature:7358=Amnennar the Coldbringer
200070,The Fireforged Wrap,40,41,3,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,0.5205479452054789,10,5.0,0,1,1,0,8867222322197643429]",source evidence,item-level=41;required-level=40;candidate-band=35-45-30-40,1,1.1682648401826485,0.7491237111262324,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
200071,Storm Decree Medallion,64,106,2,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,5.241071428571431,5,0.5,1,1,1,0,3331637683200917538]",source evidence,item-level=106;required-level=64;candidate-band=96-106-62-67,1,1.132529761904762,0.9346065246779307,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
200072,Armguards of Cold Moon,20,23,2,map_48_difficulty_0,48,0,Blackfathom,dungeon,trash,trash,Trash,3150001,1,2.0,1,23,27,18,24,direct,143,25.307692307692307,"[4,2.3076923076923066,4,0.0,0,1,1,0,7475100164383655516]",source evidence,"item-level=23;required-level=20;candidate-band=22-23-17-20,23-25-18-20,23-27-18-22",4,1.1023076923076924,0.8621957459562993,,,,20,creature:4798; creature:4799; creature:4805; creature:4807; creature:4809; creature:4810; creature:4811; creature:4812; creature:4813; creature:4814; creature:4815; creature:4818; creature:4819; creature:4820; creature:4821; creature:4822; creature:4823; creature:4824; creature:4825; creature:4827,Fallenroot Shadowstalker; Fallenroot Hellcaller; Blackfathom Sea Witch; Blackfathom Myrmidon; Twilight Acolyte; Twilight Reaver; Twilight Aquamancer; Twilight Loreseeker; Twilight Shadowmage; Twilight Elementalist; Murkshallow Snapclaw; Blindlight Murloc; Blindlight Muckdweller; Blindlight Oracle; Skittering Crustacean; Snapping Crustacean; Barbed Crustacean; Aku\'mai Fisher; Aku\'mai Snapjaw; Deep Pool Threshfin,creature:4798=Fallenroot Shadowstalker; creature:4799=Fallenroot Hellcaller; creature:4805=Blackfathom Sea Witch; creature:4807=Blackfathom Myrmidon; creature:4809=Twilight Acolyte; creature:4810=Twilight Reaver; creature:4811=Twilight Aquamancer; creature:4812=Twilight Loreseeker; creature:4813=Twilight Shadowmage; creature:4814=Twilight Elementalist; creature:4815=Murkshallow Snapclaw; creature:4818=Blindlight Murloc; creature:4819=Blindlight Muckdweller; creature:4820=Blindlight Oracle; creature:4821=Skittering Crustacean; creature:4822=Snapping Crustacean; creature:4823=Barbed Crustacean; creature:4824=Aku\'mai Fisher; creature:4825=Aku\'mai Snapjaw; creature:4827=Deep Pool Threshfin
200073,Chausses of Shadow Vault,30,33,3,map_90_difficulty_0,90,0,GnomeragonInstance,dungeon,trash,trash,Trash,3170001,1,2.0,1,28,35,23,30,direct,113,30.47787610619469,"[7,2.522123893805311,7,3.5,0,1,1,0,8746555625453491322]",source evidence,"item-level=33;required-level=30;candidate-band=28-35-23-30,30-44-25-34",2,1.1615929203539823,0.8932512767525189,,,,23,creature:6206; creature:6207; creature:6211; creature:6212; creature:6218; creature:6219; creature:6220; creature:6223; creature:6224; creature:6225; creature:6226; creature:6227; creature:6228; creature:6230; creature:6232; creature:6233; creature:6234; creature:6329; creature:6391; creature:6392; creature:6407; creature:7603; creature:7849,Caverndeep Burrower; Caverndeep Ambusher; Caverndeep Reaver; Dark Iron Agent; Irradiated Slime; Corrosive Lurker; Irradiated Horror; Leprous Defender; Leprous Machinesmith; Mechano-Tank; Mechano-Flamewalker; Mechano-Frostwalker; Dark Iron Ambassador; Peacekeeper Security Suit; Arcane Nullifier X-21; Mechanized Sentry; Mechanized Guardian; Irradiated Pillager; Holdout Warrior; Holdout Medic; Holdout Technician; Leprous Assistant; Mobile Alert System,creature:6206=Caverndeep Burrower; creature:6207=Caverndeep Ambusher; creature:6211=Caverndeep Reaver; creature:6212=Dark Iron Agent; creature:6218=Irradiated Slime; creature:6219=Corrosive Lurker; creature:6220=Irradiated Horror; creature:6223=Leprous Defender; creature:6224=Leprous Machinesmith; creature:6225=Mechano-Tank; creature:6226=Mechano-Flamewalker; creature:6227=Mechano-Frostwalker; creature:6228=Dark Iron Ambassador; creature:6230=Peacekeeper Security Suit; creature:6232=Arcane Nullifier X-21; creature:6233=Mechanized Sentry; creature:6234=Mechanized Guardian; creature:6329=Irradiated Pillager; creature:6391=Holdout Warrior; creature:6392=Holdout Medic; creature:6407=Holdout Technician; creature:7603=Leprous Assistant; creature:7849=Mobile Alert System
200077,Lost Knight's Primeval Headguard,24,31,2,map_90_difficulty_0,90,0,GnomeragonInstance,dungeon,trash,trash,Trash,3170001,1,2.0,1,28,35,23,30,direct,113,30.47787610619469,"[7,0.5221238938053112,7,2.5,0,1,1,0,4447801097984828390]",source evidence,"item-level=31;required-level=24;candidate-band=28-31-23-26,28-35-23-30,31-31-24-24",3,1.108259587020649,0.7288447110764638,,,,23,creature:6206; creature:6207; creature:6211; creature:6212; creature:6218; creature:6219; creature:6220; creature:6223; creature:6224; creature:6225; creature:6226; creature:6227; creature:6228; creature:6230; creature:6232; creature:6233; creature:6234; creature:6329; creature:6391; creature:6392; creature:6407; creature:7603; creature:7849,Caverndeep Burrower; Caverndeep Ambusher; Caverndeep Reaver; Dark Iron Agent; Irradiated Slime; Corrosive Lurker; Irradiated Horror; Leprous Defender; Leprous Machinesmith; Mechano-Tank; Mechano-Flamewalker; Mechano-Frostwalker; Dark Iron Ambassador; Peacekeeper Security Suit; Arcane Nullifier X-21; Mechanized Sentry; Mechanized Guardian; Irradiated Pillager; Holdout Warrior; Holdout Medic; Holdout Technician; Leprous Assistant; Mobile Alert System,creature:6206=Caverndeep Burrower; creature:6207=Caverndeep Ambusher; creature:6211=Caverndeep Reaver; creature:6212=Dark Iron Agent; creature:6218=Irradiated Slime; creature:6219=Corrosive Lurker; creature:6220=Irradiated Horror; creature:6223=Leprous Defender; creature:6224=Leprous Machinesmith; creature:6225=Mechano-Tank; creature:6226=Mechano-Flamewalker; creature:6227=Mechano-Frostwalker; creature:6228=Dark Iron Ambassador; creature:6230=Peacekeeper Security Suit; creature:6232=Arcane Nullifier X-21; creature:6233=Mechanized Sentry; creature:6234=Mechanized Guardian; creature:6329=Irradiated Pillager; creature:6391=Holdout Warrior; creature:6392=Holdout Medic; creature:6407=Holdout Technician; creature:7603=Leprous Assistant; creature:7849=Mobile Alert System
200079,Wildbound Sabatons,47,48,2,map_109_difficulty_0,109,0,SunkenTemple,dungeon,trash,trash,Trash,3180001,1,2.0,1,46,54,41,52,direct,114,50.333333333333336,"[8,2.3333333333333357,8,2.0,0,1,1,0,17815816192943811558]",source evidence,item-level=48;required-level=47;candidate-band=46-54-41-49,1,1.0822222222222222,0.8598108175104635,,,,24,creature:5226; creature:5228; creature:5256; creature:5259; creature:5263; creature:5267; creature:5269; creature:5270; creature:5271; creature:5273; creature:5277; creature:5280; creature:5283; creature:5291; creature:5708; creature:5711; creature:5712; creature:5713; creature:5714; creature:5715; creature:5716; creature:5717; creature:8319; creature:8384,Murk Worm; Saturated Ooze; Atal\'ai Warrior; Atal\'ai Witch Doctor; Mummified Atal\'ai; Unliving Atal\'ai; Atal\'ai Priest; Atal\'ai Corpse Eater; Atal\'ai Deathwalker; Atal\'ai High Priest; Nightmare Scalebane; Nightmare Wyrmkin; Nightmare Wanderer; Hakkari Frostwing; Spawn of Hakkar; Ogom the Wretched; Zolo; Gasher; Loro; Hukku; Zul\'Lor; Mijan; Nightmare Whelp; Deep Lurker,creature:5226=Murk Worm; creature:5228=Saturated Ooze; creature:5256=Atal\'ai Warrior; creature:5259=Atal\'ai Witch Doctor; creature:5263=Mummified Atal\'ai; creature:5267=Unliving Atal\'ai; creature:5269=Atal\'ai Priest; creature:5270=Atal\'ai Corpse Eater; creature:5271=Atal\'ai Deathwalker; creature:5273=Atal\'ai High Priest; creature:5277=Nightmare Scalebane; creature:5280=Nightmare Wyrmkin; creature:5283=Nightmare Wanderer; creature:5291=Hakkari Frostwing; creature:5708=Spawn of Hakkar; creature:5711=Ogom the Wretched; creature:5712=Zolo; creature:5713=Gasher; creature:5714=Loro; creature:5715=Hukku; creature:5716=Zul\'Lor; creature:5717=Mijan; creature:8319=Nightmare Whelp; creature:8384=Deep Lurker
200083,Sunsteel Breastplate of the Northern Forge,80,213,4,map_533_difficulty_0,533,0,Stratholme Raid,raid,boss_000704,boss,Kel\'Thuzad,3360013,1,2.0,1,213,213,80,80,encounter_reference,10,213.0,"[0,0.0,0,0.0,1,0,0,13,9627423705461057770]",source evidence,item-level=213;required-level=80;candidate-band=213-213-80-80,3,1.1900000000000002,1.1733507627104702,,,,1,creature:15990,Kel\'Thuzad,creature:15990=Kel\'Thuzad
