entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
200241,Warrior,Coil of Mana Forge,2,49,53,strength_dps,finger,,11,0,31906,30422,53,0,0.0,
200242,Warrior,Sorcerous Amulet of Red Moon,3,15,18,tank,neck,,2,0,32008,20442,23,0,0.0,
200243,Warrior,The Runesteel Iron Boots,2,69,119,tank,armor,,8,4,44349,25023,120,425,0.0,
200244,Warrior,Soullord's Dragonhide Great Gauntlets,2,62,98,tank,armor,,10,4,37444,25481,93,275,0.0,
200245,Warrior,"Deathbound Footguards, Icekeeper's Oath",3,22,28,strength_dps,armor,,8,3,11935,6459,23,45,0.0,
200246,Warrior,"Wolfbound Legmail, Shadowlord's Oath",2,34,39,strength_dps,armor,,7,3,27061,15573,38,97,0.0,
200247,Warrior,The Warscarred Band,3,68,112,strength_dps,finger,,11,0,39121,24079,112,0,0.0,
200248,Warrior,Pendant of Spellweaver,3,57,59,strength_dps,neck,,2,0,28784,11933,60,0,0.0,
200249,Warrior,The Silverforged Shoulder Drape,2,22,27,tank,back,,16,1,23138,14188,27,10,0.0,
200250,Warrior,Polished Casque,3,13,14,strength_dps,armor,,1,3,15810,5819,33,28,0.0,
200251,Warrior,Titan King's Vigilant Broadsword,3,59,85,strength_dps,1h_sword,1h_sword,13,7,36378,23054,89,0,64.423,
200252,Warrior,The Dawnlit Locket,2,52,53,tank,neck,,2,0,17918,9243,45,0,0.0,
200253,Warrior,Cuirass of Winter King,3,79,195,strength_dps,armor,,5,4,55500,40779,200,1477,0.0,
200254,Warrior,Drake Guard Warbelt,2,7,12,strength_dps,armor,,6,3,7563,5328,15,14,0.0,
200255,Warrior,Wyrmlord's Footguards,2,36,37,strength_dps,armor,,8,3,27787,9895,40,58,0.0,
200256,Warrior,Drakekeeper's Carapace of the Scale Lord,2,55,57,strength_dps,armor,,5,4,26871,14924,57,304,0.0,
200257,Warrior,Ashcaller's Legplates,2,70,131,tank,armor,,7,4,51658,36296,130,713,0.0,
200258,Warrior,Mooncaller's Snowforged Iron Mace,2,14,16,strength_dps,1h_mace,1h_mace,13,4,19649,7328,15,0,8.333,
200259,Warrior,Beastmarked Great Pauldrons,3,50,56,strength_dps,armor,,3,4,32903,20517,52,209,0.0,
200260,Warrior,Scarlet Royal Cloak of the Titan Watch,2,60,90,tank,back,,16,1,44450,31768,90,39,0.0,
200261,Warrior,"Voidforged Relic, Deathlord's Oath",2,73,154,tank,trinket,,12,0,57689,38760,154,0,0.0,
200262,Warrior,Violet Armguards of Wyrmrest,2,74,161,strength_dps,armor,,9,4,54072,40954,162,315,0.0,
200263,Warrior,Bearwarden's Rune-carved Greaves,2,76,168,tank,armor,,7,4,56569,43845,174,954,0.0,
200264,Warrior,Helm of the Blue Flight,3,74,157,strength_dps,armor,,1,4,52393,39882,158,823,0.0,
200265,Warrior,Legmail of Deep Hall,2,17,22,tank,armor,,7,3,11525,3048,26,47,0.0,
200266,Warrior,Earth Death Kingsblade,2,45,52,strength_dps,2h_sword,2h_sword,17,8,28465,15252,49,0,40.0,
200267,Warrior,Wayfarer's Darkmoon Legmail,3,26,31,tank,armor,,7,3,3083,3751,30,78,0.0,
200268,Warrior,Bronzed Medallion,3,48,49,tank,neck,,2,0,6546,4743,50,0,0.0,
200269,Warrior,The Moonlit Shoulderguards,2,25,29,tank,armor,,3,3,25799,6597,28,48,0.0,
200270,Warrior,Bloodknight's Armplates of the Light Crown,4,74,158,tank,armor,,3,4,50016,34192,159,770,0.0,
200271,Warrior,Blademaster's Carapace,2,55,60,strength_dps,armor,,5,4,25749,12422,60,309,0.0,
200272,Warrior,Worldwarden's Footplates,2,63,103,strength_dps,armor,,8,4,43988,31441,105,361,0.0,
200273,Warrior,Bonekeeper's Snowforged Girdle,2,1,8,tank,armor,,6,3,6847,832,15,9,0.0,
200274,Warrior,Drakebound Iron Boots of Frost King,3,41,44,strength_dps,armor,,8,4,28362,13068,42,150,0.0,
200275,Warrior,Ashcaller's Boots,3,21,23,strength_dps,armor,,8,3,11935,6459,23,39,0.0,
200276,Warrior,"Iron Boots, Red Whisper",2,53,55,tank,armor,,8,4,28136,11919,55,163,0.0,
200277,Warrior,"Clasp, Hammer Promise",2,29,31,strength_dps,neck,,2,0,7093,5754,31,0,0.0,
200278,Warrior,Drakeforged Helm of Deep Vault,3,22,26,strength_dps,armor,,1,3,15810,5819,33,55,0.0,
200279,Warrior,The Runemarked Brooch,3,64,105,tank,neck,,2,0,32087,27779,115,0,0.0,
200280,Warrior,Battlesage's Solemn Highblade,2,43,50,strength_dps,2h_sword,2h_sword,17,8,23224,12764,52,0,38.75,
200281,Warrior,Warbelt of Undercity Depths,2,18,21,strength_dps,armor,,6,3,27008,14746,22,25,0.0,
200282,Warrior,Spiritkeeper's Raider Greataxe,3,79,196,strength_dps,2h_axe,2h_axe,17,1,54521,43281,200,0,166.111,
200283,Warrior,Old Bracers,2,59,84,strength_dps,armor,,9,4,40766,24933,84,142,0.0,
200284,Warrior,Oathring of the Green Dragon,2,61,95,tank,finger,,11,0,38674,28044,90,0,0.0,
200285,Warrior,Royal Greatcloak of the Hidden King,2,76,174,tank,back,,16,1,56566,43924,174,89,0.0,
200286,Warrior,Haunted Bracers,3,70,126,tank,armor,,9,4,46043,32813,126,252,0.0,
200287,Warrior,Seal Ring of the Ancient Memory,2,42,47,tank,finger,,11,0,9849,11986,39,0,0.0,
200288,Warrior,Old Knight's Cloak of the Wyrm Lord,2,10,15,tank,back,,16,1,23127,3449,15,5,0.0,
200289,Warrior,Winter King's Legplates of the Thor Modan,4,80,200,strength_dps,armor,,7,4,53286,39258,200,1423,0.0,
200290,Warrior,Ancient Warden's Duskrun Mail,2,15,21,strength_dps,armor,,20,3,53970,43056,0,54,0.0,
200291,Warrior,Ashkeeper's Rootwoven Battleplate,2,50,51,strength_dps,armor,,5,4,26838,14948,51,270,0.0,
200292,Warrior,Girdle of the Makers Hand,3,76,169,tank,armor,,6,4,55301,43860,171,644,0.0,2
200293,Warrior,Argent Champion's Battlehelm,2,62,99,strength_dps,armor,,1,4,42215,24970,99,441,0.0,
200294,Warrior,"Hexed Helm, Thunderkeeper's Oath",2,47,51,tank,armor,,1,4,19759,10132,51,198,0.0,
200295,Warrior,Runering of Silver Promise,3,59,84,tank,finger,,11,0,39122,38672,70,0,0.0,
200296,Warrior,Helm of Azure Moon,2,30,37,tank,armor,,1,3,27073,15558,37,76,0.0,
200297,Warrior,Worldkeeper's Charmstone,2,38,39,tank,trinket,,12,0,21632,4396,40,0,0.0,
200298,Warrior,Vambraces of High King,2,64,107,tank,armor,,9,4,39618,24997,108,191,0.0,
200299,Warrior,"Gray Shoulderplates, Boneguard's Oath",2,63,104,strength_dps,armor,,3,4,37491,25557,102,381,0.0,
200300,Warrior,"Oathring, Ebon Anchor",2,38,39,strength_dps,finger,,11,0,9849,11986,39,0,0.0,
200301,Warrior,Cerulean Headplate,2,71,139,strength_dps,armor,,1,4,51527,37473,138,637,0.0,
200302,Warrior,Spiritwarden's Shoulder Drape,3,51,58,strength_dps,back,,16,1,22997,11812,58,26,0.0,
200303,Warrior,The Deepforged Pauldrons,3,57,62,tank,armor,,3,4,24777,13955,61,239,0.0,
200304,Warrior,Bloodcaller's Gray Harness,2,2,9,tank,armor,,5,3,13090,3471,10,20,0.0,
200305,Warrior,South Grave War Greaves,3,40,47,strength_dps,armor,,8,4,34708,34422,50,152,0.0,
200306,Warrior,First Warden's Shoulderplates,3,75,169,strength_dps,armor,,3,4,55306,43865,171,829,0.0,8
200307,Warrior,Charm of Cold Flame,4,79,194,strength_dps,trinket,,12,0,48071,42122,200,0,0.0,
200308,Warrior,Vanguard's Wargrips,3,80,219,tank,armor,,10,4,58247,45341,219,825,0.0,
200309,Warrior,Ice Anchor Seal,2,48,51,tank,finger,,11,0,31906,30422,53,0,0.0,
200310,Warrior,Blighted Warblade,3,63,102,strength_dps,2h_sword,2h_sword,17,8,39329,25163,102,0,76.571,2
200311,Warrior,First Queen's Beads of the Titan King,4,75,164,tank,neck,,2,0,48512,34204,154,0,0.0,
200312,Warrior,Iron Queen's Horn,3,71,141,tank,trinket,,12,0,7371,38259,138,0,0.0,
200313,Warrior,The Dragonsteel Battleplate,3,41,42,tank,armor,,5,4,26811,14821,43,231,0.0,
200314,Warrior,"Cerulean Greaves, Wayfarer's Oath",3,74,160,strength_dps,armor,,8,4,50507,35603,159,676,0.0,
200315,Warrior,Spellbound Ringlet of Iron March,3,75,170,strength_dps,finger,,11,0,52459,37822,170,0,0.0,
200316,Warrior,The Runebound War Cleaver,2,8,11,strength_dps,2h_sword,2h_sword,17,8,35962,23423,10,0,7.812,
200317,Warrior,Waistguard of Violet Hold,2,29,36,strength_dps,armor,,6,3,25866,7462,37,49,0.0,
200318,Warrior,The Doomforged Signet Ring,3,67,119,strength_dps,finger,,11,0,43104,28211,115,0,0.0,
200319,Warrior,The Scalebound Legguards,3,37,44,strength_dps,armor,,7,3,28317,9625,37,124,0.0,
200320,Warrior,The Merciless Iron Boots,2,77,184,strength_dps,armor,,8,4,51775,36396,182,705,0.0,
200321,Warrior,Warguard's Dawnforged Armguards,4,76,168,strength_dps,armor,,9,4,56518,44038,174,419,0.0,
200322,Warrior,Bleak Wound Legmail,2,14,20,strength_dps,armor,,7,3,26986,14727,19,45,0.0,
200323,Warrior,Goldsteel Waistguard,2,4,6,strength_dps,armor,,6,3,9920,4913,5,7,0.0,
200324,Warrior,Hateful Seal,3,72,145,strength_dps,finger,,11,0,51278,37960,146,0,0.0,
200325,Warrior,"Hoarfrost Bell, Old King's Oath",2,79,188,tank,trinket,,12,0,19785,37111,187,0,0.0,2
200326,Warrior,Ancient King's Iron Boots,3,75,170,strength_dps,armor,,8,4,56542,44031,174,737,0.0,
200327,Warrior,Purified Girdle of the Ancient Earth,2,40,47,strength_dps,armor,,6,4,26836,14950,46,118,0.0,
200328,Warrior,The Frostmarked Siege Hammer,2,35,38,tank,2h_mace,2h_mace,17,5,28524,15261,40,0,27.632,
200329,Warrior,The Stalwart Chainmail,2,29,34,strength_dps,armor,,5,3,8719,5755,35,88,0.0,
200330,Warrior,The Patient Battleplate Legguards,3,44,45,strength_dps,armor,,7,4,21961,13074,46,221,0.0,
200331,Warrior,Spirit Star Waistplate,3,79,191,strength_dps,armor,,6,4,52611,37801,200,750,0.0,2|2
200332,Warrior,Coal-black Treads of the Terokkar,3,39,45,strength_dps,armor,,8,3,19794,10786,52,80,0.0,
200333,Warrior,Voidkeeper's Royal Band,3,76,168,strength_dps,finger,,11,0,56035,43191,174,0,0.0,
200334,Warrior,Winterguard's Wintertouched Collar,2,76,169,strength_dps,neck,,2,0,36902,37823,166,0,0.0,
200335,Warrior,The Bright War Mantle,3,20,23,strength_dps,armor,,3,3,23531,3480,22,40,0.0,
200336,Warrior,Breastplate of Winter Court,3,56,60,tank,armor,,5,4,32945,20550,63,367,0.0,
200337,Warrior,Waistplate of First King,2,62,96,strength_dps,armor,,6,4,37542,25597,90,278,0.0,
200338,Warrior,Sable Edge Choker,2,61,91,strength_dps,neck,,2,0,38098,25919,93,0,0.0,
200339,Warrior,Stoneward Epaulets of the Second Dawn,3,35,42,strength_dps,armor,,3,3,51883,51976,45,79,0.0,
200340,Warrior,Headguard of Last Oath,2,30,32,strength_dps,armor,,1,3,27191,14753,33,62,0.0,
200341,Warrior,Thunderlord's Gauntlets,2,54,61,tank,armor,,10,4,26888,14976,61,164,0.0,
200342,Warrior,The Dragonsteel Drape,2,45,51,strength_dps,back,,16,1,26271,14300,52,20,0.0,
200343,Warrior,Silvered Warder Cloak of Mount Hyjal,4,60,91,tank,back,,16,1,35444,23045,90,48,0.0,
200344,Warrior,"Wargrips, Ghostfire Forge",3,58,81,strength_dps,armor,,10,4,40747,24921,81,259,0.0,
200345,Warrior,The Sunsteel Faceguard,2,7,14,strength_dps,armor,,1,3,15288,7130,31,25,0.0,
200346,Warrior,Neckguard of Dark Iron Clan,2,41,44,strength_dps,neck,,2,0,31604,21764,47,0,0.0,
200347,Warrior,Starlit Great Cape of Hallowed Watch,2,29,34,tank,back,,16,1,23092,7053,35,13,0.0,
200348,Warrior,Fanged Titan Axe of Lost Oath,2,43,47,strength_dps,2h_axe,2h_axe,17,1,19311,9685,51,0,33.75,
200349,Warrior,Chausses of the Burning Crown,2,5,10,tank,armor,,7,3,26948,9599,10,20,0.0,
200350,Warrior,Worldworn Relic,2,78,190,strength_dps,trinket,,12,0,1103,36972,187,0,0.0,
200351,Warrior,Deathlord's Battleplate Legguards,2,55,61,strength_dps,armor,,7,4,51499,34656,60,276,0.0,
200352,Warrior,Winterlord's Pale-blue Breastplate,3,66,110,strength_dps,armor,,5,4,42874,23513,115,738,0.0,
200353,Warrior,First Keeper's Collar of the Wrathgate,2,33,34,tank,neck,,2,0,33287,20956,34,0,0.0,
200354,Warrior,Bloodforged Bracers,2,37,41,tank,armor,,9,3,13053,6793,40,34,0.0,
200355,Warrior,Harness of Wild Pact,2,18,21,strength_dps,armor,,5,3,12945,6731,20,53,0.0,
200356,Warrior,The Voidforged Handplates,2,67,118,strength_dps,armor,,10,4,44336,25017,117,367,0.0,
200357,Warrior,Bloodknight's Mantle of the Final March,2,64,104,strength_dps,back,,16,1,37556,25636,105,46,0.0,
200358,Warrior,"Girdle, Ghost Song",3,41,42,tank,armor,,6,4,27352,9968,42,117,0.0,
200359,Warrior,Twilight Visor of the Star Watch,4,73,152,strength_dps,armor,,1,4,48057,34401,159,900,0.0,
200360,Warrior,Battleplate of Hallowed Crown,3,51,52,tank,armor,,5,4,21898,11633,54,301,0.0,
200361,Warrior,Ashkeeper's Sanctified Girdle,2,27,34,strength_dps,armor,,6,3,28265,15588,35,47,0.0,
200362,Warrior,Blood Queen's Ravenous Legguards,2,48,51,tank,armor,,7,4,27430,10133,52,233,0.0,
200363,Warrior,Hellforged Steelblade,4,79,194,strength_dps,1h_sword,1h_sword,13,7,56304,44311,200,0,136.944,
200364,Warrior,Hoop of Last King,3,77,175,strength_dps,finger,,11,0,56339,44336,175,0,0.0,4
200365,Warrior,Waistchain of the Wild Path,3,29,30,strength_dps,armor,,6,3,18283,9405,33,43,0.0,
200366,Warrior,Twilight-forged Leggings,2,3,6,strength_dps,armor,,7,3,26941,15477,11,12,0.0,
200367,Warrior,Girdle of the Last Promise,2,57,58,strength_dps,armor,,6,4,26335,10381,59,148,0.0,
200368,Warrior,The Sable Vambraces,4,61,96,strength_dps,armor,,9,4,36249,23538,105,198,0.0,
200369,Warrior,The Old Legguards,2,2,6,strength_dps,armor,,7,3,25849,3473,13,12,0.0,
200370,Warrior,Great Pauldrons of Midnight Watch,3,76,172,tank,armor,,3,4,54829,40675,171,814,0.0,
200371,Warrior,Age-darkened Carapace of the Final Watch,3,69,123,strength_dps,armor,,5,4,38686,23509,114,859,0.0,
200372,Warrior,Stonecaller's Battleplate,3,69,124,strength_dps,armor,,5,4,42352,28203,115,883,0.0,
200373,Warrior,Borean Epaulets of the High Citadel,2,26,27,tank,armor,,3,3,25774,9817,26,43,0.0,
200374,Warrior,Calm Footplates of Avalanche,2,48,53,strength_dps,armor,,8,4,27392,8316,53,162,0.0,
200375,Warrior,Emberforged Highblade,3,44,50,strength_dps,2h_sword,2h_sword,17,8,28624,13052,52,0,42.5,
200376,Warrior,"Armguards, Earthshard Snow",4,79,198,strength_dps,armor,,9,4,55378,39195,200,493,0.0,
200377,Warrior,Griefbound Girdle of Storm King,2,1,4,strength_dps,armor,,6,3,6864,26039,15,4,0.0,
200378,Warrior,Starwarden's Helm,2,22,25,strength_dps,armor,,1,3,15288,7130,31,47,0.0,
200379,Warrior,Scarlet Marshal's Blackened Legplates,2,66,114,tank,armor,,7,4,39870,25011,114,622,0.0,
200380,Warrior,Dreadbound Neckguard of the Wild King,4,74,161,tank,neck,,2,0,48511,34177,154,0,0.0,4
200381,Warrior,"Headplate, Soulshard Bite",3,75,161,strength_dps,armor,,1,4,52302,37787,154,880,0.0,
200382,Warrior,Bloodied Belt,2,18,25,strength_dps,armor,,6,3,26960,15515,25,32,0.0,
200383,Warrior,Carrion Wristplates of Emerald Dream,3,52,54,tank,armor,,9,4,21754,11767,57,93,0.0,
200384,Warrior,The Wildwoven Wargrips,2,65,110,tank,armor,,10,4,41550,29959,108,329,0.0,
200385,Warrior,"Runeaxe, Mana Feather",2,18,23,strength_dps,1h_axe,1h_axe,13,0,19398,4445,23,0,11.522,
200386,Warrior,"Ringlet, Holy Scar",3,33,39,strength_dps,finger,,11,0,38541,29157,36,0,0.0,
200387,Warrior,Harness of the Far North,2,11,18,tank,armor,,5,3,37048,24348,18,45,0.0,
200388,Warrior,Bright Wall Helm,2,11,18,tank,armor,,1,3,27083,15533,31,32,0.0,
200389,Warrior,Engraved Fingerband of Arcane Star,3,74,161,tank,finger,,11,0,53242,41756,158,0,0.0,
200390,Warrior,War Greaves of the Storm Forge,3,43,45,strength_dps,armor,,8,4,18430,9387,41,149,0.0,
200391,Warrior,Wrist Chains of Frostborn,2,2,3,strength_dps,armor,,9,3,26982,14723,17,2,0.0,
200392,Warrior,Visor of Black Flight,4,80,219,strength_dps,armor,,1,4,59677,45425,219,1449,0.0,
200393,Warrior,Fel Faceguard of the Scarlet Watch,2,16,23,strength_dps,armor,,1,3,27083,15533,31,44,0.0,
200394,Warrior,Wargrips of the Hidden King,3,62,97,strength_dps,armor,,10,4,43684,31176,91,314,0.0,
200395,Warrior,Stonefather's Dreambound Chain,3,27,32,strength_dps,neck,,2,0,30797,15200,35,0,0.0,
200396,Warrior,Fingerband of Moon Path,4,72,146,strength_dps,finger,,11,0,45362,33499,141,0,0.0,
200397,Warrior,"Warrior-forged Hoop, Lightwarden's Oath",2,77,184,tank,finger,,11,0,55905,42845,174,0,0.0,
200398,Warrior,The Ghostly Beads,4,80,213,tank,neck,,2,0,59308,45945,226,0,0.0,
200399,Warrior,"Battleplate, Skull Hide",4,66,114,tank,armor,,5,4,48155,34605,115,838,0.0,
200400,Warrior,Witchbound Iron Boots of the Blood Price,3,76,174,tank,armor,,8,4,51628,40755,171,761,0.0,
200401,Warrior,Lion Stone Traveling Cloak,3,67,117,strength_dps,back,,16,1,45191,32665,115,60,0.0,
200402,Warrior,Stormshard Talon Wargrips,3,56,63,strength_dps,armor,,10,4,30321,16410,63,195,0.0,
200403,Warrior,Ashen Gemmed Band of Howling North,3,78,190,strength_dps,finger,,11,0,54488,43250,187,0,0.0,
200404,Warrior,Harsh Boots of the Venture Bay,2,4,11,tank,armor,,8,3,10434,6188,15,15,0.0,
200405,Warrior,"Chestplate, Primal Slayer",2,51,52,strength_dps,armor,,5,4,25751,12405,50,277,0.0,
200406,Warrior,Mail of Nameless Dead,3,14,18,tank,armor,,5,3,38268,26030,16,47,0.0,
200407,Warrior,Bearwarden's Gloves of the Silent Road,3,27,30,strength_dps,armor,,10,3,18339,23170,35,45,0.0,
200408,Warrior,"Dreamwoven Iron Boots, Lightcaller's Oath",3,66,114,tank,armor,,8,4,38689,23511,113,450,0.0,
200409,Warrior,Plaguecaller's Carbine,2,36,39,strength_dps,gun,gun,26,3,20736,4086,37,0,22.083,
200410,Warrior,Battleplate Legguards of the Pale Flame,2,68,120,tank,armor,,7,4,39617,24995,108,643,0.0,8
200411,Warrior,Shieldguard's Royal Belt,3,24,27,strength_dps,armor,,6,3,52166,51978,25,38,0.0,
200412,Warrior,Runelord's Glaive,2,17,24,tank,polearm,polearm,17,6,22239,1522,36,0,15.469,
200413,Warrior,Footguards of Distant Memory,2,16,18,strength_dps,armor,,8,3,6885,6350,18,25,0.0,
200414,Warrior,The Ravenbound Neckguard,2,73,147,tank,neck,,2,0,52419,39848,158,0,0.0,
200415,Warrior,Sacred Titan Hammer,3,79,195,tank,2h_mace,2h_mace,17,5,56206,44244,200,0,160.417,4
200416,Warrior,Frost King's Signet Ring,3,76,168,tank,finger,,11,0,52459,37822,170,0,0.0,
200417,Warrior,Pendant Chain of the Green Flame,3,60,93,tank,neck,,2,0,40413,31178,94,0,0.0,
200418,Warrior,Dream Root Waistguard,2,54,55,tank,armor,,6,4,26856,14968,55,149,0.0,
200419,Warrior,Reinforced Vambraces,3,24,26,strength_dps,armor,,9,3,6977,4438,30,23,0.0,
200420,Warrior,Argent Crusader's Violet Torc,3,75,165,strength_dps,neck,,2,0,51719,35666,163,0,0.0,
200421,Warrior,Argent Defender's Battleplate Legguards,2,58,83,strength_dps,armor,,7,4,41518,29936,81,405,0.0,
200422,Warrior,Collar of Spider Wing,3,16,18,strength_dps,neck,,2,0,15420,7731,35,0,0.0,
200423,Warrior,Firekeeper's Wargrips,3,72,140,strength_dps,armor,,10,4,52477,37782,134,478,0.0,
200424,Warrior,Coldforged Rune Band of the Kings Road,2,78,185,tank,finger,,11,0,51458,35683,183,0,0.0,
200425,Warrior,Argent Talisman of Deep Vault,2,74,156,tank,trinket,,12,0,57687,38762,154,0,0.0,
200426,Warrior,Woeful Great Hauberk of the Midnight Flame,2,29,36,strength_dps,armor,,5,3,9425,3845,40,94,0.0,
200427,Warrior,Undying Crankbow,2,55,56,strength_dps,crossbow,crossbow,26,18,30747,18388,62,0,32.586,
200428,Warrior,Thornbound Neckguard of Halls of Lightning,2,30,34,tank,neck,,2,0,33287,20956,34,0,0.0,
200429,Warrior,Frostkeeper's Great Gauntlets,2,45,48,tank,armor,,10,4,27428,10129,50,126,0.0,
200430,Warrior,Talisman of Wind King,3,47,50,strength_dps,neck,,2,0,18707,20037,52,0,0.0,
200431,Warrior,Legplates of the Deep Roads,3,43,44,tank,armor,,7,4,21961,13074,46,214,0.0,
200432,Warrior,"Bone, Deep Spire",3,24,30,tank,trinket,,12,0,6502,21119,33,0,0.0,
200433,Warrior,"Handplates, Oath Fury",2,56,58,strength_dps,armor,,10,4,24194,13539,60,156,0.0,
200434,Warrior,Legguards of the Blue Flame,2,6,11,strength_dps,armor,,7,3,9738,6084,13,22,0.0,
200435,Warrior,Locket of Wyrm Oath,2,65,107,tank,neck,,2,0,39390,25065,102,0,0.0,
200436,Warrior,"Bearded Axe, Silent Ember",3,36,37,strength_dps,2h_axe,2h_axe,17,1,19371,7753,32,0,31.094,
200437,Warrior,Wildwarden's Chausses,3,28,32,tank,armor,,7,3,28438,13010,26,81,0.0,
200438,Warrior,Wolfsworn Warbracers of Burning Sky,2,57,58,strength_dps,armor,,9,4,30807,18459,60,89,0.0,
200439,Warrior,Duskwoven Torc,2,10,16,strength_dps,neck,,2,0,6539,25438,18,0,0.0,
200440,Warrior,"Runewoven Shroud, Bonecaller's Oath",4,77,183,tank,back,,16,1,51531,38614,183,115,0.0,
200441,Warrior,"Chausses, Earthshard Torment",2,35,39,strength_dps,armor,,7,3,27061,15573,38,95,0.0,
200442,Warrior,Waistguard of the Soul Crown,3,17,23,strength_dps,armor,,6,3,7932,5425,20,34,0.0,
200443,Warrior,Wildbound Skullsplitter of Eye of Eternity,2,14,21,tank,2h_axe,2h_axe,17,1,8534,2175,23,0,14.062,
200444,Warrior,Moonbound Longcloak of the Makers Forge,2,16,19,strength_dps,back,,16,1,23053,6585,20,7,0.0,
200445,Warrior,Ancient Warden's Mystic Chainmail,2,6,9,tank,armor,,5,3,26936,15479,11,21,0.0,
200446,Warrior,The Shadowmarked Cloak,2,29,32,tank,back,,16,1,27700,15354,32,12,0.0,
200447,Warrior,Siege Hammer of the Prime Design,3,43,46,strength_dps,2h_mace,2h_mace,17,5,21252,7723,44,0,41.562,
200448,Warrior,Lost Keeper's Oathring,3,34,40,tank,finger,,11,0,38541,29157,36,0,0.0,
200449,Warrior,The Lightblessed Shroud,3,67,115,tank,back,,16,1,41396,28269,115,59,0.0,
200450,Warrior,The Silvered War Cleaver,3,63,103,strength_dps,2h_sword,2h_sword,17,8,44893,30086,100,0,82.727,
200451,Warrior,"Surcoat, North Rebuke",2,37,44,strength_dps,armor,,5,3,25932,9928,45,122,0.0,
200452,Warrior,Doom Forge Warbelt,2,5,10,strength_dps,armor,,6,3,27029,15492,15,11,0.0,
200453,Warrior,Warforged Vambraces,2,64,107,strength_dps,armor,,9,4,44324,31714,105,193,0.0,2
200454,Warrior,Graven Wargrips,2,60,88,strength_dps,armor,,10,4,40770,24937,87,258,0.0,
200455,Warrior,Blessed Vambraces,3,17,23,strength_dps,armor,,9,3,9378,5943,25,19,0.0,
200456,Warrior,"Wrap, Frost Piercer",2,27,28,tank,back,,16,1,23019,4447,26,10,0.0,
200457,Warrior,"Gauntlets, Starfang Hide",2,16,20,strength_dps,armor,,10,3,7540,5312,20,25,0.0,
200458,Warrior,War Greaves of the Mount Hyjal,2,53,59,tank,armor,,8,4,24513,12426,59,183,0.0,
200459,Warrior,Legmail of the Deep Earth,2,25,29,strength_dps,armor,,7,3,27076,15529,29,64,0.0,
200460,Warrior,Deepfrost Greatcloak of the Twilight Watch,2,12,14,tank,back,,16,1,23115,5610,15,5,0.0,
200461,Warrior,Sunblessed Helm,2,14,19,strength_dps,armor,,1,3,13278,3885,22,34,0.0,
200462,Warrior,Battleplate of Endless Night,3,80,226,tank,armor,,5,4,58246,46111,226,1788,0.0,
200463,Warrior,Lost King's Drakescale Faceguard,2,68,112,tank,armor,,1,4,42995,29969,108,522,0.0,
